window_id,window_start,regime,detections,detection_rate,acceptance_rate,edge_margin_mean,stability_margin_mean,stability_eta,isolation_share,alignment_cos_mean,alignment_angle_mean,raw_detection_count,substitution_fraction,gating_mode,gating_initial,gating_accepted,gating_rejected,gating_soft_cap,gating_delta_frac,reason_code,resolved_config_path,calm_threshold,crisis_threshold,vol_signal,group_design,group_count,group_replicates,prewhiten_r2_mean,prewhiten_r2_median,prewhiten_mode_requested,prewhiten_mode_effective,prewhiten_factor_count,prewhiten_beta_abs_mean,prewhiten_beta_abs_std,prewhiten_beta_abs_median,prewhiten_factors,residual_energy_mean,acceptance_delta,group_label_counts,group_observations,vol_state_label,cov_condition_baseline,cov_condition_overlay,cov_condition_penalized,mv_condition_cap,mv_condition_flag,mv_turnover,mv_turnover_cost_bps,baseline_errors
,,crisis,0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014184124608705473,0.018301050444526568,0.0212738856167189,vol,0,0,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,,0,crisis,,,,,,,,
,,crisis,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014185894709400354,0.018308882235460656,0.02167034628957497,vol,3,9,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:9|mid:9|crisis:9,27,crisis,,,,,,,,
,,crisis,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014187664810095237,0.018491714714069088,0.02185940054552473,vol,3,11,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:11|mid:11|crisis:11,33,crisis,,,,,,,,
,,crisis,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014189434910790118,0.018621207063290336,0.02188817944251016,vol,3,11,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:11|mid:11|crisis:11,33,crisis,,,,,,,,
,,crisis,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014191205011485,0.0186397315040255,0.021981660341075886,vol,3,12,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:12|mid:12|crisis:12,36,crisis,,,,,,,,
,,crisis,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014192975112179882,0.01866037329513825,0.02168011902820152,vol,3,13,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:13|mid:13|crisis:13,39,crisis,,,,,,,,
,,crisis,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014194488247281218,0.01866743655267652,0.021867931275250677,vol,3,14,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:14|mid:14|crisis:14,42,crisis,,,,,,,,
87.0,2018-11-05T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014196001382382554,0.018690724541855216,0.02147575178682658,vol,3,15,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:15|mid:15|crisis:15,45,crisis,90.57788540382163,90.57788540382163,32.89213964197274,1000000.0,False,0.0,0.0,factor:missing factor returns;poet:insufficient observations for POET
88.0,2018-11-06T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014197514517483892,0.018718717540564134,0.02098861308637456,vol,3,15,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:15|mid:15|crisis:15,45,crisis,48.326624538776045,48.326624538776045,20.25467445020805,1000000.0,False,0.11941313315262517,0.5970656657631258,factor:missing factor returns;poet:insufficient observations for POET
89.0,2018-11-07T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014199027652585228,0.018747263383548762,0.02074269889889399,vol,3,16,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:16|mid:16|crisis:16,48,crisis,45.251188140432994,45.251188140432994,19.014939644862434,1000000.0,False,0.07006064454313282,0.3503032227156641,factor:missing factor returns;poet:insufficient observations for POET
90.0,2018-11-08T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014200540787686565,0.01877957746241026,0.0212397733297415,vol,3,17,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:17|mid:17|crisis:17,51,crisis,46.97024961462629,46.97024961462629,19.60070758768872,1000000.0,False,0.06167592867904689,0.3083796433952345,factor:missing factor returns;poet:insufficient observations for POET
91.0,2018-11-09T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014218792875528864,0.018794189035241923,0.02115659716380487,vol,3,18,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:18|mid:18|crisis:18,54,crisis,46.81590520512109,46.81590520512109,19.414583573237735,1000000.0,False,0.02262693550949749,0.11313467754748745,factor:missing factor returns;poet:insufficient observations for POET
92.0,2018-11-12T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014237044963371161,0.01880130277267205,0.020919931494337445,vol,3,19,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:19|mid:19|crisis:19,57,crisis,51.3596413745581,51.3596413745581,20.628954335506183,1000000.0,False,0.06395745887691817,0.31978729438459086,factor:missing factor returns;poet:insufficient observations for POET
93.0,2018-11-13T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.01425529705121346,0.018853398089099617,0.021799867701293232,vol,3,20,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:20|mid:20|crisis:20,60,crisis,60.59933296022089,60.59933296022089,23.079816966365385,1000000.0,False,0.07480203105555959,0.37401015527779796,factor:missing factor returns;poet:insufficient observations for POET
94.0,2018-11-14T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.01427354913905576,0.01893394688779275,0.021267131438502472,vol,3,21,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:21|mid:21|crisis:21,63,crisis,59.242129733450135,59.242129733450135,22.24071231077179,1000000.0,False,0.02674244304415425,0.13371221522077126,factor:missing factor returns;poet:insufficient observations for POET
95.0,2018-11-15T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014291801226898057,0.01895741356088874,0.020754739145927126,vol,3,22,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:22|mid:22|crisis:22,66,crisis,62.79698587814034,62.79698587814034,22.935940849198886,1000000.0,False,0.04188216698587458,0.2094108349293729,factor:missing factor returns;poet:insufficient observations for POET
96.0,2018-11-16T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014295347282572288,0.01896207625843886,0.020618518516786522,vol,3,22,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:22|mid:22|crisis:22,66,crisis,62.956323464338304,62.956323464338304,23.161335380828703,1000000.0,False,0.03871841463956808,0.1935920731978404,factor:missing factor returns;poet:insufficient observations for POET
97.0,2018-11-19T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.01429889333824652,0.018974385198954134,0.020335292268664384,vol,3,23,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:23|mid:23|crisis:23,69,crisis,63.62189439385797,63.62189439385797,23.140460600808822,1000000.0,False,0.05510841217465144,0.2755420608732572,factor:missing factor returns;poet:insufficient observations for POET
98.0,2018-11-20T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014302439393920752,0.018983223117631783,0.021099430603748536,vol,3,24,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:24|mid:24|crisis:24,72,crisis,71.3407201979891,71.3407201979891,24.699805533933922,1000000.0,False,0.027380483252061757,0.1369024162603088,factor:missing factor returns;poet:insufficient observations for POET
99.0,2018-11-21T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014305985449594983,0.018989738669335062,0.021620232049790925,vol,3,25,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:25|mid:25|crisis:25,75,crisis,79.07090571253568,79.07090571253568,26.26461230500916,1000000.0,False,0.07750615714691098,0.3875307857345549,factor:missing factor returns;poet:insufficient observations for POET
100.0,2018-11-23T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014309531505269214,0.019007346428593266,0.02118553968146071,vol,3,25,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:25|mid:25|crisis:25,75,crisis,79.78354966344412,79.78354966344412,26.406906813381067,1000000.0,False,0.016148011401920893,0.08074005700960446,factor:missing factor returns;poet:insufficient observations for POET
101.0,2018-11-26T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014312339092309978,0.01901900589058405,0.020546677319872256,vol,3,25,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:25|mid:25|crisis:25,75,crisis,78.33095374613376,78.33095374613376,26.137405468861832,1000000.0,False,0.005990426847272405,0.029952134236362025,factor:missing factor returns;poet:insufficient observations for POET
102.0,2018-11-27T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014315146679350743,0.019086423334393837,0.02046169299239915,vol,3,25,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:25|mid:25|crisis:25,75,crisis,78.0345219194911,78.0345219194911,26.050923518073947,1000000.0,False,0.043276996414483127,0.21638498207241563,factor:missing factor returns;poet:insufficient observations for POET
103.0,2018-11-28T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014317954266391507,0.019135069322519523,0.01998176656001371,vol,3,26,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:26|mid:26|crisis:26,78,crisis,75.58702469160629,75.58702469160629,24.892569568892405,1000000.0,False,0.0555896980078852,0.277948490039426,factor:missing factor returns;poet:insufficient observations for POET
104.0,2018-11-29T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014320761853432272,0.019146917021141435,0.02064525591232891,vol,3,27,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:27|mid:27|crisis:27,81,crisis,96.83166151402017,96.83166151402017,29.422932754894454,1000000.0,False,0.09993257986795887,0.49966289933979435,factor:missing factor returns;poet:insufficient observations for POET
105.0,2018-11-30T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014323569440473036,0.019160442200123314,0.020183914070119893,vol,3,28,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:28|mid:28|crisis:28,84,crisis,92.95661369063087,92.95661369063087,28.446318700617255,1000000.0,False,0.04383607582107688,0.2191803791053844,factor:missing factor returns;poet:insufficient observations for POET
106.0,2018-12-03T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014331069652184322,0.019167747595001915,0.01960617002855614,vol,3,29,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:29|mid:29|crisis:29,87,crisis,94.19799832356847,94.19799832356847,28.137836102879113,1000000.0,False,0.025000556406258236,0.12500278203129117,factor:missing factor returns;poet:insufficient observations for POET
107.0,2018-12-04T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014338569863895608,0.019186226140651005,0.019281827053491227,vol,3,29,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:29|mid:29|crisis:29,87,crisis,98.51978029513094,98.51978029513094,28.9085112180993,1000000.0,False,0.03219141442891555,0.16095707214457775,factor:missing factor returns;poet:insufficient observations for POET
108.0,2018-12-06T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014346070075606895,0.019216309951486377,0.02175639722072512,vol,3,29,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:29|mid:29|crisis:29,87,crisis,127.41231776942243,127.41231776942243,34.722060742741306,1000000.0,False,0.07485232929927443,0.37426164649637217,factor:missing factor returns;poet:insufficient observations for POET
109.0,2018-12-07T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014353570287318181,0.019244935481857278,0.02182246019372528,vol,3,29,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:29|mid:29|crisis:29,87,crisis,124.19540147926641,124.19540147926641,34.41994327451292,1000000.0,False,0.05157863329548616,0.2578931664774308,factor:missing factor returns;poet:insufficient observations for POET
110.0,2018-12-10T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014361070499029467,0.019245543526046398,0.022685827302074274,vol,3,32,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:32|mid:32|crisis:32,96,crisis,119.65612502146894,119.65612502146894,32.12344655244976,1000000.0,False,0.0,0.0,factor:missing factor returns;poet:insufficient observations for POET
111.0,2018-12-11T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.01436115272925288,0.01927457034800226,0.022019601007905957,vol,3,33,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:33|mid:33|crisis:33,99,crisis,128.22540170406117,128.22540170406117,32.939754227871674,1000000.0,False,0.03451691291153823,0.17258456455769117,factor:missing factor returns;poet:insufficient observations for POET
112.0,2018-12-12T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014361234959476292,0.019290143162365724,0.021184171917258816,vol,3,33,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:33|mid:33|crisis:33,99,crisis,96.84980129802612,96.84980129802612,26.887556915922513,1000000.0,False,0.07242610158894147,0.36213050794470736,factor:missing factor returns;poet:insufficient observations for POET
113.0,2018-12-13T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014361317189699706,0.019330314891507983,0.021165791975801464,vol,3,34,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:34|mid:34|crisis:34,102,crisis,99.26719591906307,99.26719591906307,26.9324443088286,1000000.0,False,0.028864915434876844,0.1443245771743842,factor:missing factor returns;poet:insufficient observations for POET
114.0,2018-12-14T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014361399419923117,0.0193841769250915,0.021083870306972778,vol,3,35,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:35|mid:35|crisis:35,105,crisis,103.00802954293587,103.00802954293587,27.21434797305692,1000000.0,False,0.03855811395004638,0.1927905697502319,factor:missing factor returns;poet:insufficient observations for POET
115.0,2018-12-17T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014361481650146531,0.019391859120070003,0.021005248280380827,vol,3,36,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:36|mid:36|crisis:36,108,crisis,112.18462758242813,112.18462758242813,28.612083813763476,1000000.0,False,0.06678728515343556,0.3339364257671778,factor:missing factor returns;poet:insufficient observations for POET
116.0,2018-12-18T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014368201425829702,0.019405555031227054,0.022157570829537624,vol,3,37,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:37|mid:37|crisis:37,111,crisis,119.37297858375234,119.37297858375234,29.98799247309728,1000000.0,False,0.06885505602706654,0.3442752801353327,factor:missing factor returns;poet:insufficient observations for POET
117.0,2018-12-19T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014374921201512873,0.01945664273408717,0.02163490934158309,vol,3,37,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:37|mid:37|crisis:37,111,crisis,143.85260055273372,143.85260055273372,34.1013788594033,1000000.0,False,0.05345579180578886,0.26727895902894433,factor:missing factor returns;poet:insufficient observations for POET
118.0,2018-12-20T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014381640977196042,0.019503958466996027,0.021646755182286027,vol,3,37,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:37|mid:37|crisis:37,111,crisis,157.68886140859297,157.68886140859297,36.47416476226989,1000000.0,False,0.06044519219905076,0.3022259609952538,factor:missing factor returns;poet:insufficient observations for POET
119.0,2018-12-21T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014388360752879213,0.019543048678742,0.021636043282690056,vol,3,38,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:38|mid:38|crisis:38,114,crisis,156.86445681960964,156.86445681960964,36.20023857298758,1000000.0,False,0.019062170911384103,0.09531085455692051,factor:missing factor returns;poet:insufficient observations for POET
120.0,2018-12-24T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014395080528562384,0.01960617002855614,0.0222383292679239,vol,3,39,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:39|mid:39|crisis:39,117,crisis,189.5079651116097,189.5079651116097,40.59045890145165,1000000.0,False,0.03615969185458904,0.1807984592729452,factor:missing factor returns;poet:insufficient observations for POET
121.0,2018-12-26T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014395192345978573,0.01970448553451191,0.02324282266267977,vol,3,39,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:39|mid:39|crisis:39,117,crisis,194.3318795088008,194.3318795088008,41.52346869691159,1000000.0,False,0.049551671810740855,0.24775835905370427,factor:missing factor returns;poet:insufficient observations for POET
122.0,2018-12-27T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014395304163394764,0.01973921416165005,0.025155394708727487,vol,3,40,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:40|mid:40|crisis:40,120,crisis,237.5412123268469,237.5412123268469,47.36997396264604,1000000.0,False,0.07046019555746375,0.3523009777873187,factor:missing factor returns;poet:insufficient observations for POET
123.0,2018-12-28T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014395415980810953,0.01981488374086694,0.02424421531309135,vol,3,41,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:41|mid:41|crisis:41,123,crisis,232.39139231907433,232.39139231907433,46.30000814396428,1000000.0,False,0.03238892889388867,0.16194464446944334,factor:missing factor returns;poet:insufficient observations for POET
124.0,2018-12-31T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.014395527798227144,0.01991988024172567,0.02384910933394182,vol,3,41,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:41|mid:41|crisis:41,123,crisis,264.69956294947093,264.69956294947093,50.70781947639473,1000000.0,False,0.020734112493461715,0.10367056246730857,factor:missing factor returns;poet:insufficient observations for POET
