estimator,portfolio,regime,vaR95,es95,violation_rate,realised_var,realised_es,qlike,mv_turnover,mv_turnover_cost_bps,cov_condition
overlay,ew,calm,-0.003516314970887783,-0.004409600834284031,0.1,4.4176972050014925e-06,-0.004439112965140118,0.0005683583151510074,0.0,0.0,11.131398983879162
overlay,mv,calm,-0.0027348804006338224,-0.0034296503573049268,0.1,2.548729432439897e-06,-0.0031080209823769766,0.0032153290390648515,0.0,0.0,11.131398983879162
baseline,ew,calm,-0.003516314970887783,-0.004409600834284031,0.1,4.4176972050014925e-06,-0.004439112965140118,0.0005683583151510074,0.0,0.0,11.131398983879162
baseline,mv,calm,-0.0027348804006338224,-0.0034296503573049268,0.1,2.548729432439897e-06,-0.0031080209823769766,0.0032153290390648515,0.0,0.0,11.131398983879162
sample,ew,calm,-0.003906543462469211,-0.004898963105947771,0.1,4.4176972050014925e-06,-0.004439112965140118,0.0275709521898988,0.0,0.0,290205.7060340147
sample,mv,calm,-0.002517538931133694,-0.003157095386215317,0.1,2.548729432439897e-06,-0.0031080209823769766,0.0036582360106900413,0.0,0.0,290205.7060340147
scm,ew,calm,-0.003906543462469211,-0.004898963105947771,0.1,4.4176972050014925e-06,-0.004439112965140118,0.0275709521898988,0.0,0.0,290205.7060340147
scm,mv,calm,-0.002517538931133694,-0.003157095386215317,0.1,2.548729432439897e-06,-0.0031080209823769766,0.0036582360106900413,0.0,0.0,290205.7060340147
rie,ew,calm,-0.0030327769026202403,-0.003803224589012035,0.1,4.4176972050014925e-06,-0.004439112965140118,0.03751576830680836,0.0,0.0,2.2591444852803777
rie,mv,calm,-0.003016355982252913,-0.003782632092392429,0.1,2.548729432439897e-06,-0.0031080209823769766,0.03510318614838437,0.0,0.0,2.2591444852803777
lw,ew,calm,-0.0035001451656656727,-0.004389323246187415,0.1,4.4176972050014925e-06,-0.004439112965140118,0.0003022445333635826,0.0,0.0,10.47911566759567
lw,mv,calm,-0.0027443072489098416,-0.003441472005356014,0.1,2.548729432439897e-06,-0.0031080209823769766,0.0037743310068396596,0.0,0.0,10.47911566759567
oas,ew,calm,-0.003516314970887783,-0.004409600834284031,0.1,4.4176972050014925e-06,-0.004439112965140118,0.0005683583151510074,0.0,0.0,11.131398983879162
oas,mv,calm,-0.0027348804006338224,-0.0034296503573049268,0.1,2.548729432439897e-06,-0.0031080209823769766,0.0032153290390648515,0.0,0.0,11.131398983879162
cc,ew,calm,-0.004962340984466957,-0.0062229757932016775,0.0,4.4176972050014925e-06,,0.20820866994780274,0.0,0.0,1616.6938041902465
cc,mv,calm,-0.004036101160963953,-0.005061433686683631,0.0,2.548729432439897e-06,,0.2829663054708038,0.0,0.0,1616.6938041902465
quest,ew,calm,-0.003917452093534953,-0.004912642969397618,0.1,4.4176972050014925e-06,-0.004439112965140118,0.028792282370019517,0.0,0.0,442.23442514641806
quest,mv,calm,-0.0026119410714965305,-0.00327547947875213,0.1,2.548729432439897e-06,-0.0031080209823769766,5.756242449139748e-05,0.0,0.0,442.23442514641806
ewma,ew,calm,-0.003766505553171533,-0.004723349918055639,0.1,4.4176972050014925e-06,-0.004439112965140118,0.013880410831447865,0.0,0.0,435381.84891393327
ewma,mv,calm,-0.0023094014917243747,-0.002896082640183253,0.1,2.548729432439897e-06,-0.0031080209823769766,0.03602197426170184,0.0,0.0,435381.84891393327
overlay,ew,calm,-0.0034758467152039333,-0.004358852009021524,0.1111111111111111,4.102047458586042e-06,-0.004439112965140118,0.0035030974712217944,0.0,0.0,11.108207537236689
overlay,mv,calm,-0.002713369754874382,-0.003402675139705786,0.1111111111111111,2.3620198147775734e-06,-0.0029050497410409042,0.009563453237383834,0.025458969797184587,0.12729484898592294,11.108207537236689
baseline,ew,calm,-0.0034758467152039333,-0.004358852009021524,0.1111111111111111,4.102047458586042e-06,-0.004439112965140118,0.0035030974712217944,0.0,0.0,11.108207537236689
baseline,mv,calm,-0.002713369754874382,-0.003402675139705786,0.1111111111111111,2.3620198147775734e-06,-0.0029050497410409042,0.009563453237383834,0.025458969797184587,0.12729484898592294,11.108207537236689
sample,ew,calm,-0.0038594360344005605,-0.0048398884906666354,0.1111111111111111,4.102047458586042e-06,-0.004439112965140118,0.03934098758657756,0.0,0.0,151154.71619886634
sample,mv,calm,-0.0024974892570910475,-0.003131952286089888,0.1111111111111111,2.3620198147775734e-06,-0.0029050497410409042,0.00029637451894548583,0.025458969797184587,0.12729484898592294,151154.71619886634
scm,ew,calm,-0.0038594360344005605,-0.0048398884906666354,0.1111111111111111,4.102047458586042e-06,-0.004439112965140118,0.03934098758657756,0.0,0.0,151154.71619886634
scm,mv,calm,-0.0024974892570910475,-0.003131952286089888,0.1111111111111111,2.3620198147775734e-06,-0.0029050497410409042,0.00029637451894548583,0.025458969797184587,0.12729484898592294,151154.71619886634
rie,ew,calm,-0.003005827069915036,-0.0037694284115465443,0.1111111111111111,4.102047458586042e-06,-0.004439112965140118,0.022680866473697492,0.0,0.0,2.2657105462986427
rie,mv,calm,-0.0029907621883931207,-0.003750536442346568,0.0,2.3620198147775734e-06,,0.05069065420256469,0.025458969797184587,0.12729484898592294,2.2657105462986427
lw,ew,calm,-0.003457787387613024,-0.004336204883644307,0.1111111111111111,4.102047458586042e-06,-0.004439112965140118,0.002705232700905391,0.0,0.0,10.370559214032284
lw,mv,calm,-0.0027240081987050043,-0.003416016177462466,0.1111111111111111,2.3620198147775734e-06,-0.0029050497410409042,0.010623014439294476,0.025458969797184587,0.12729484898592294,10.370559214032284
oas,ew,calm,-0.0034758467152039333,-0.004358852009021524,0.1111111111111111,4.102047458586042e-06,-0.004439112965140118,0.0035030974712217944,0.0,0.0,11.108207537236689
oas,mv,calm,-0.002713369754874382,-0.003402675139705786,0.1111111111111111,2.3620198147775734e-06,-0.0029050497410409042,0.009563453237383834,0.025458969797184587,0.12729484898592294,11.108207537236689
cc,ew,calm,-0.00489742432380824,-0.006141567681764113,0.0,4.102047458586042e-06,,0.23335135924714168,0.0,0.0,1510.9484309643738
cc,mv,calm,-0.00398946038952839,-0.005002944277646992,0.0,2.3620198147775734e-06,,0.3140144159868288,0.025458969797184587,0.12729484898592294,1510.9484309643738
quest,ew,calm,-0.003884874524786511,-0.004871789383890797,0.1111111111111111,4.102047458586042e-06,-0.004439112965140118,0.04275437324226794,0.0,0.0,442.23442514640266
quest,mv,calm,-0.0025991215980110463,-0.0032594033418176737,0.1111111111111111,2.3620198147775734e-06,-0.0029050497410409042,0.001513491195098915,0.025458969797184587,0.12729484898592294,442.23442514640266
ewma,ew,calm,-0.0036538315620426253,-0.004582052187506007,0.1111111111111111,4.102047458586042e-06,-0.004439112965140118,0.0160643955626929,0.0,0.0,197461.91994997623
ewma,mv,calm,-0.002258692595581196,-0.002832491638640485,0.1111111111111111,2.3620198147775734e-06,-0.0029050497410409042,0.027385232053351416,0.025458969797184587,0.12729484898592294,197461.91994997623
overlay,ew,calm,-0.0034692345425411117,-0.004350560077743522,0.125,3.937515434768768e-06,-0.004439112965140118,0.007150117789324062,0.0,0.0,11.376779820536123
overlay,mv,calm,-0.0026889037912020994,-0.0033719938342157882,0.125,2.3607762701444653e-06,-0.0030424059220494275,0.007376797822366443,0.02283013429602186,0.11415067148010931,11.376779820536123
baseline,ew,calm,-0.0034692345425411117,-0.004350560077743522,0.125,3.937515434768768e-06,-0.004439112965140118,0.007150117789324062,0.0,0.0,11.376779820536123
baseline,mv,calm,-0.0026889037912020994,-0.0033719938342157882,0.125,2.3607762701444653e-06,-0.0030424059220494275,0.007376797822366443,0.02283013429602186,0.11415067148010931,11.376779820536123
sample,ew,calm,-0.0038611337557462894,-0.004842017501726363,0.125,3.937515434768768e-06,-0.004439112965140118,0.05064279722738241,0.0,0.0,131712.74958376336
sample,mv,calm,-0.0024735198635022966,-0.0031018936995180616,0.125,2.3607762701444653e-06,-0.0030424059220494275,0.0009382871691980821,0.02283013429602186,0.11415067148010931,131712.74958376336
scm,ew,calm,-0.0038611337557462894,-0.004842017501726363,0.125,3.937515434768768e-06,-0.004439112965140118,0.05064279722738241,0.0,0.0,131712.74958376336
scm,mv,calm,-0.0024735198635022966,-0.0031018936995180616,0.125,2.3607762701444653e-06,-0.0030424059220494275,0.0009382871691980821,0.02283013429602186,0.11415067148010931,131712.74958376336
rie,ew,calm,-0.002984446904915682,-0.0037426168220846137,0.125,3.937515434768768e-06,-0.004439112965140118,0.017025419027958177,0.0,0.0,2.2961432042278602
rie,mv,calm,-0.0029659598883541353,-0.003719433357483706,0.125,2.3607762701444653e-06,-0.0030424059220494275,0.046178657553517244,0.02283013429602186,0.11415067148010931,2.2961432042278602
lw,ew,calm,-0.0034489470046683442,-0.00432511868677884,0.125,3.937515434768768e-06,-0.004439112965140118,0.005863881228569845,0.0,0.0,10.55108416027725
lw,mv,calm,-0.0027005272212231564,-0.003386570084393159,0.125,2.3607762701444653e-06,-0.0030424059220494275,0.008415441305109628,0.02283013429602186,0.11415067148010931,10.55108416027725
oas,ew,calm,-0.0034692345425411117,-0.004350560077743522,0.125,3.937515434768768e-06,-0.004439112965140118,0.007150117789324062,0.0,0.0,11.376779820536123
oas,mv,calm,-0.0026889037912020994,-0.0033719938342157882,0.125,2.3607762701444653e-06,-0.0030424059220494275,0.007376797822366443,0.02283013429602186,0.11415067148010931,11.376779820536123
cc,ew,calm,-0.0048717435826001266,-0.006109362996235689,0.0,3.937515434768768e-06,,0.24990800765285037,0.0,0.0,1544.9529887903163
cc,mv,calm,-0.0039788829742506545,-0.0049896797721577435,0.0,2.3607762701444653e-06,,0.3111564331736201,0.02283013429602186,0.11415067148010931,1544.9529887903163
quest,ew,calm,-0.003843662008708483,-0.00482010722606785,0.125,3.937515434768768e-06,-0.004439112965140118,0.04808329594873495,0.0,0.0,442.2344251464147
quest,mv,calm,-0.002572035042914027,-0.0032254357089569734,0.125,2.3607762701444653e-06,-0.0030424059220494275,0.0006089146880197127,0.02283013429602186,0.11415067148010931,442.2344251464147
ewma,ew,calm,-0.003685825709508056,-0.004622174139186618,0.125,3.937515434768768e-06,-0.004439112965140118,0.027300951592088563,0.0,0.0,166409.48101756632
ewma,mv,calm,-0.002244428374651047,-0.002814603730124111,0.125,2.3607762701444653e-06,-0.0030424059220494275,0.030545933623037813,0.02283013429602186,0.11415067148010931,166409.48101756632
overlay,ew,calm,-0.0034841929620857376,-0.004369318539328919,0.14285714285714285,4.090104825896094e-06,-0.004439112965140118,0.004158005182043567,0.0,0.0,11.627250035682602
overlay,mv,calm,-0.002680387105608339,-0.003361313566887489,0.14285714285714285,2.9100095630040774e-06,-0.00319811398422074,0.004320295232011384,0.013474684814134228,0.06737342407067114,11.627250035682602
baseline,ew,calm,-0.0034841929620857376,-0.004369318539328919,0.14285714285714285,4.090104825896094e-06,-0.004439112965140118,0.004158005182043567,0.0,0.0,11.627250035682602
baseline,mv,calm,-0.002680387105608339,-0.003361313566887489,0.14285714285714285,2.9100095630040774e-06,-0.00319811398422074,0.004320295232011384,0.013474684814134228,0.06737342407067114,11.627250035682602
sample,ew,calm,-0.003873174904345264,-0.004857117587852712,0.14285714285714285,4.090104825896094e-06,-0.004439112965140118,0.0419331714860387,0.0,0.0,170611.22101823427
sample,mv,calm,-0.0024543251734849836,-0.003077822783853531,0.14285714285714285,2.9100095630040774e-06,-0.00319811398422074,0.03927202556248499,0.013474684814134228,0.06737342407067114,170611.22101823427
scm,ew,calm,-0.003873174904345264,-0.004857117587852712,0.14285714285714285,4.090104825896094e-06,-0.004439112965140118,0.0419331714860387,0.0,0.0,170611.22101823427
scm,mv,calm,-0.0024543251734849836,-0.003077822783853531,0.14285714285714285,2.9100095630040774e-06,-0.00319811398422074,0.03927202556248499,0.013474684814134228,0.06737342407067114,170611.22101823427
rie,ew,calm,-0.0029935746460699785,-0.003754063377738004,0.14285714285714285,4.090104825896094e-06,-0.004439112965140118,0.023897554427898537,0.0,0.0,2.304492535474389
rie,mv,calm,-0.0029731845259188343,-0.0037284933444576987,0.14285714285714285,2.9100095630040774e-06,-0.00319811398422074,0.006454216627062248,0.013474684814134228,0.06737342407067114,2.304492535474389
lw,ew,calm,-0.003465659353064936,-0.0043460766459043985,0.14285714285714285,4.090104825896094e-06,-0.004439112965140118,0.0032666395059650633,0.0,0.0,10.84964486559596
lw,mv,calm,-0.002691566467725581,-0.00337533293799818,0.14285714285714285,2.9100095630040774e-06,-0.00319811398422074,0.003560219617667837,0.013474684814134228,0.06737342407067114,10.84964486559596
oas,ew,calm,-0.0034841929620857376,-0.004369318539328919,0.14285714285714285,4.090104825896094e-06,-0.004439112965140118,0.004158005182043567,0.0,0.0,11.627250035682602
oas,mv,calm,-0.002680387105608339,-0.003361313566887489,0.14285714285714285,2.9100095630040774e-06,-0.00319811398422074,0.004320295232011384,0.013474684814134228,0.06737342407067114,11.627250035682602
cc,ew,calm,-0.004911605362014336,-0.006159351275788633,0.0,4.090104825896094e-06,,0.23804232233549283,0.0,0.0,1679.8504434184858
cc,mv,calm,-0.004026562207286796,-0.005049471453936782,0.0,2.9100095630040774e-06,,0.20796835055284268,0.013474684814134228,0.06737342407067114,1679.8504434184858
