label,fit_start,fit_end,hold_start,hold_end,n_detections,top_lambda_hat,top_mu_hat,top_a0,top_a1,top_stability_margin,top_z_plus,top_threshold_main,top_sigma1_eigval,eq_aliased_forecast,eq_aliased_realized,eq_dealiased_forecast,eq_dealiased_realized,eq_ledoitwolf_forecast,eq_ledoitwolf_realized,eq_scm_forecast,eq_scm_realized,mv_aliased_forecast,mv_aliased_realized,mv_dealiased_forecast,mv_dealiased_realized,mv_ledoitwolf_forecast,mv_ledoitwolf_realized,mv_scm_forecast,mv_scm_realized,mvlo_aliased_forecast,mvlo_aliased_realized,mvlo_dealiased_forecast,mvlo_dealiased_realized,mvlo_ledoitwolf_forecast,mvlo_ledoitwolf_realized,mvlo_scm_forecast,mvlo_scm_realized
full,2020-02-04,2020-04-28,2020-05-12,2020-05-12,0,,,,,,,,0.009439354121483468,0.0031060404858087106,0.0,0.0031060404858087106,0.0,0.0019342433282830782,0.0,0.00310604048580871,0.0,4.072433458013234e-19,0.0,4.072433458013234e-19,0.0,0.00013810438730251436,0.0,3.559858266171716e-19,0.0,0.00023758931407662014,0.0,0.00023758931407662014,0.0,0.000660163392600294,0.0,0.00023758931407661998,0.0
