regime,estimator,portfolio,mse_mean,es_mse_mean,var95,es95,realised_var,realised_es,violation_rate,count,qlike_mean,mv_turnover_mean,mv_turnover_cost_bps,cov_condition_median,cov_condition_p90,baseline_mse,baseline_es_mse,baseline_qlike_mean,delta_mse_vs_baseline,delta_es_vs_baseline,delta_qlike_vs_baseline,delta_mse_ci_lower,delta_mse_ci_upper
full,baseline,ew,5.219558992072334e-09,1.275690813300817e-05,-0.00602138731467391,-0.007551062617018535,2.7051340193891204e-05,-0.006509144964709694,0.0836850162913309,316,3.2489404367640002,0.0,0.0,17.04854558884289,147.9702029832609,5.219558992072334e-09,1.275690813300817e-05,3.2489404367640002,0.0,0.0,0.0,,
full,baseline,mv,5.152489863622452e-09,7.4516401688118006e-06,-0.0034147733686898324,-0.00428226356857442,2.7389036908285867e-05,-0.005562882228193599,0.15799715455580285,316,6.642830753304078,0.025690584859476274,0.12845292429738137,17.04854558884289,147.9702029832609,5.152489863622452e-09,7.4516401688118006e-06,6.642830753304078,0.0,0.0,0.0,,
full,cc,ew,5.556219706545467e-09,2.736786282321436e-05,-0.007331867302610073,-0.009194457391365742,2.7051340193891204e-05,-0.009983067246001523,0.03853856338960609,316,2.027420104153498,0.0,0.0,5205.582841408412,10122.524848406112,5.219558992072334e-09,1.275690813300817e-05,3.2489404367640002,3.3666071447313303e-10,1.461095469020619e-05,-1.2215203326105022,,
full,cc,mv,5.164927810070499e-09,1.1533590551970535e-05,-0.005491470849193769,-0.006886525990570618,2.7389036908285867e-05,-0.008071869539138337,0.06939518607840356,316,3.6249574346589175,0.025690584859476274,0.12845292429738137,5205.582841408412,10122.524848406112,5.152489863622452e-09,7.4516401688118006e-06,6.642830753304078,1.243794644804693e-11,4.081950383158734e-06,-3.0178733186451603,,
full,ewma,ew,7.484699891942211e-09,1.380306312792582e-05,-0.0075574239797099405,-0.009477314564216443,2.7051340193891204e-05,-0.006899641054212636,0.06721498902189947,316,2.3989676709863685,0.0,0.0,360406.4233961516,6.566367196253986e+18,5.219558992072334e-09,1.275690813300817e-05,3.2489404367640002,2.2651408998698772e-09,1.0461549949176503e-06,-0.8499727657776317,,
full,ewma,mv,5.144253855319344e-09,7.279721279530993e-06,-0.0033015165171298376,-0.004140234907529519,2.7389036908285867e-05,-0.005505802460234231,0.16588742144265245,316,7.187163885440664,0.025690584859476274,0.12845292429738137,360406.4233961516,6.566367196253986e+18,5.152489863622452e-09,7.4516401688118006e-06,6.642830753304078,-8.236008303108223e-12,-1.7191888928080774e-07,0.5443331321365861,,
full,lw,ew,4.955102282034367e-09,1.2909059479838162e-05,-0.005697828893477949,-0.007145307303328559,2.7051340193891204e-05,-0.006401024291712738,0.08509577589474195,316,3.370505404436235,0.0,0.0,14.697511556760032,53.912758750518165,5.219558992072334e-09,1.275690813300817e-05,3.2489404367640002,-2.644567100379665e-10,1.5215134682999266e-07,0.12156496767223457,,
full,lw,mv,5.143336435181961e-09,7.457339594782436e-06,-0.003525453595945312,-0.004421061038791171,2.7389036908285867e-05,-0.005621059975219072,0.1529377292630111,316,6.406760399324722,0.025690584859476274,0.12845292429738137,14.697511556760032,53.912758750518165,5.152489863622452e-09,7.4516401688118006e-06,6.642830753304078,-9.153428440491464e-12,5.699425970635102e-09,-0.23607035397935583,,
full,oas,ew,5.219558992072334e-09,1.275690813300817e-05,-0.00602138731467391,-0.007551062617018535,2.7051340193891204e-05,-0.006509144964709694,0.0836850162913309,316,3.2489404367640002,0.0,0.0,17.04854558884289,147.9702029832609,5.219558992072334e-09,1.275690813300817e-05,3.2489404367640002,0.0,0.0,0.0,,
full,oas,mv,5.152489863622452e-09,7.4516401688118006e-06,-0.0034147733686898324,-0.00428226356857442,2.7389036908285867e-05,-0.005562882228193599,0.15799715455580285,316,6.642830753304078,0.025690584859476274,0.12845292429738137,17.04854558884289,147.9702029832609,5.152489863622452e-09,7.4516401688118006e-06,6.642830753304078,0.0,0.0,0.0,,
full,overlay,ew,5.219558992072334e-09,1.275690813300817e-05,-0.00602138731467391,-0.007551062617018535,2.7051340193891204e-05,-0.006509144964709694,0.0836850162913309,316,3.2489404367640002,0.0,0.0,17.04854558884289,147.9702029832609,5.219558992072334e-09,1.275690813300817e-05,3.2489404367640002,0.0,0.0,0.0,,
full,overlay,mv,5.152489863622452e-09,7.4516401688118006e-06,-0.0034147733686898324,-0.00428226356857442,2.7389036908285867e-05,-0.005562882228193599,0.15799715455580285,316,6.642830753304078,0.025690584859476274,0.12845292429738137,17.04854558884289,147.9702029832609,5.152489863622452e-09,7.4516401688118006e-06,6.642830753304078,0.0,0.0,0.0,,
full,quest,ew,4.477639679569264e-09,1.388467898246274e-05,-0.004843517781030586,-0.006073966702337148,2.7051340193891204e-05,-0.007141501780010809,0.07683332684281921,316,2.812513444298562,0.0,0.0,224.57726464103587,9640.399885171786,5.219558992072334e-09,1.275690813300817e-05,3.2489404367640002,-7.419193125030699e-10,1.1277708494545713e-06,-0.43642699246543826,,
full,quest,mv,5.154535409929142e-09,7.309651877058853e-06,-0.003314367253286642,-0.00415635024911506,2.7389036908285867e-05,-0.005478498423410348,0.1642509619377427,316,6.884378930069812,0.025690584859476274,0.12845292429738137,224.57726464103587,9640.399885171786,5.152489863622452e-09,7.4516401688118006e-06,6.642830753304078,2.0455463066900944e-12,-1.4198829175294756e-07,0.24154817676573437,,
full,rie,ew,4.50252951002267e-09,1.2481714097633096e-05,-0.00413732698515365,-0.005188374954031271,2.7051340193891204e-05,-0.006335924792657133,0.10338697961003586,316,4.128148891537999,0.0,0.0,2.9144499462348605,10.803417518320172,5.219558992072334e-09,1.275690813300817e-05,3.2489404367640002,-7.170294820496639e-10,-2.7519403537507296e-07,0.8792084547739991,,
full,rie,mv,5.122064324364909e-09,8.739613962348628e-06,-0.004076359612826373,-0.005111919409489824,2.7389036908285867e-05,-0.006263941240182014,0.1161558207085107,316,5.325055144189084,0.025690584859476274,0.12845292429738137,2.9144499462348605,10.803417518320172,5.152489863622452e-09,7.4516401688118006e-06,6.642830753304078,-3.042553925754362e-11,1.2879737935368278e-06,-1.3177756091149941,,
full,sample,ew,5.502216600015309e-09,1.3030750758194115e-05,-0.006441159158456617,-0.008077473444227745,2.7051340193891204e-05,-0.006921220074278809,0.07329150105670346,316,2.779215296902069,0.0,0.0,154388.7866777736,6.641874073338352e+18,5.219558992072334e-09,1.275690813300817e-05,3.2489404367640002,2.8265760794297536e-10,2.738426251859455e-07,-0.4697251398619313,,
full,sample,mv,5.171831888832881e-09,6.9453084683792565e-06,-0.0031237521512338527,-0.003917311221042185,2.7389036908285867e-05,-0.005320071519718689,0.17933259097024504,316,7.882972912800661,0.025690584859476274,0.12845292429738137,154388.7866777736,6.641874073338352e+18,5.152489863622452e-09,7.4516401688118006e-06,6.642830753304078,1.9342025210428422e-11,-5.063317004325441e-07,1.2401421594965836,,
full,scm,ew,5.502216600015309e-09,1.3030750758194115e-05,-0.006441159158456617,-0.008077473444227745,2.7051340193891204e-05,-0.006921220074278809,0.07329150105670346,316,2.779215296902069,0.0,0.0,154388.7866777736,6.641874073338352e+18,5.219558992072334e-09,1.275690813300817e-05,3.2489404367640002,2.8265760794297536e-10,2.738426251859455e-07,-0.4697251398619313,,
full,scm,mv,5.171831888832881e-09,6.9453084683792565e-06,-0.0031237521512338527,-0.003917311221042185,2.7389036908285867e-05,-0.005320071519718689,0.17933259097024504,316,7.882972912800661,0.025690584859476274,0.12845292429738137,154388.7866777736,6.641874073338352e+18,5.152489863622452e-09,7.4516401688118006e-06,6.642830753304078,1.9342025210428422e-11,-5.063317004325441e-07,1.2401421594965836,,
