regime,estimator,portfolio,mse_mean,es_mse_mean,var95,es95,realised_var,realised_es,violation_rate,count,qlike_mean,mv_turnover_mean,mv_turnover_cost_bps,cov_condition_median,cov_condition_p90,baseline_mse,baseline_es_mse,baseline_qlike_mean,delta_mse_vs_baseline,delta_es_vs_baseline,delta_qlike_vs_baseline,delta_mse_ci_lower,delta_mse_ci_upper
crisis,baseline,ew,1.5046267595486255e-07,7.505946841881724e-05,-0.023348117415185398,-0.029279481185659893,0.0003988892173511503,-0.031067568071184673,0.13447053869491543,152,1.4990048914882237,0.0,0.0,531.9848492825475,908.3054193734039,1.5046267595486255e-07,7.505946841881724e-05,1.4990048914882237,0.0,0.0,0.0,,
crisis,baseline,mv,1.9962665140178497e-08,4.681654616891695e-05,-0.010458980906331156,-0.013115984009439995,0.00010056717891761305,-0.014724732418457634,0.11986164804724361,152,2.858168060381576,0.03559830979625624,0.17799154898128122,531.9848492825475,908.3054193734039,1.9962665140178497e-08,4.681654616891695e-05,2.858168060381576,0.0,0.0,0.0,,
crisis,cc,ew,1.459240846432102e-07,6.199829059027478e-05,-0.024495353902212517,-0.030718162024037304,0.0003988892173511503,-0.03206336101621025,0.12660548131462257,152,1.1538749447299739,0.0,0.0,39903.597317096996,100300.86787996064,1.5046267595486255e-07,7.505946841881724e-05,1.4990048914882237,-4.538591311652337e-09,-1.3061177828542462e-05,-0.3451299467582498,,
crisis,cc,mv,1.8472087765712546e-08,4.2958380675922504e-05,-0.01296629506301719,-0.016260257115993777,0.00010056717891761305,-0.017449560155371826,0.08540677351272918,152,1.1794301245490062,0.03559830979625624,0.17799154898128122,39903.597317096996,100300.86787996064,1.9962665140178497e-08,4.681654616891695e-05,2.858168060381576,-1.4905773744659511e-09,-3.858165492994447e-06,-1.6787379358325696,,
crisis,ewma,ew,1.5357581013697838e-07,5.3593837668064016e-05,-0.029277045046800468,-0.03671459562996654,0.0003988892173511503,-0.03288924843192758,0.1022864600773188,152,0.8967099546926834,0.0,0.0,8738468.11739086,2.1041435843463864e+19,1.5046267595486255e-07,7.505946841881724e-05,1.4990048914882237,3.113134182115835e-09,-2.1465630750753228e-05,-0.6022949367955402,,
crisis,ewma,mv,2.0207904931094992e-08,4.5997632739199326e-05,-0.012429740002073099,-0.015587395423009248,0.00010056717891761305,-0.015428759543509333,0.10385122725842946,152,2.3654022827699337,0.03559830979625624,0.17799154898128122,8738468.11739086,2.1041435843463864e+19,1.9962665140178497e-08,4.681654616891695e-05,2.858168060381576,2.45239790916495e-10,-8.189134297176243e-07,-0.4927657776116421,,
crisis,lw,ew,1.5294179107844576e-07,7.732552035519937e-05,-0.023046968682528906,-0.02890182852548583,0.0003988892173511503,-0.030755870584351034,0.137042758718659,152,1.6103755104749988,0.0,0.0,359.36926529360744,559.6340473923362,1.5046267595486255e-07,7.505946841881724e-05,1.4990048914882237,2.4791151235832176e-09,2.266051936382124e-06,0.11137061898677514,,
crisis,lw,mv,1.9953402585508986e-08,4.6924761139372693e-05,-0.010457304780111734,-0.01311388207953988,0.00010056717891761305,-0.01482200106237043,0.11986164804724361,152,2.816121336318667,0.03559830979625624,0.17799154898128122,359.36926529360744,559.6340473923362,1.9962665140178497e-08,4.681654616891695e-05,2.858168060381576,-9.262554669511086e-12,1.0821497045574265e-07,-0.04204672406290877,,
crisis,oas,ew,1.5046267595486255e-07,7.505946841881724e-05,-0.023348117415185398,-0.029279481185659893,0.0003988892173511503,-0.031067568071184673,0.13447053869491543,152,1.4990048914882237,0.0,0.0,531.9848492825475,908.3054193734039,1.5046267595486255e-07,7.505946841881724e-05,1.4990048914882237,0.0,0.0,0.0,,
crisis,oas,mv,1.9962665140178497e-08,4.681654616891695e-05,-0.010458980906331156,-0.013115984009439995,0.00010056717891761305,-0.014724732418457634,0.11986164804724361,152,2.858168060381576,0.03559830979625624,0.17799154898128122,531.9848492825475,908.3054193734039,1.9962665140178497e-08,4.681654616891695e-05,2.858168060381576,0.0,0.0,0.0,,
