theta,z_plus,z_plus_cvec,lambda_top,edge_margin
0.0,1.0127908516052917,5.028413007082398,0.011130870818970653,-1.004698353341137
0.05235987755982988,1.0637427382960913,5.0738595441767105,0.013197322234464848,-1.0537366442765148
0.10471975511965977,1.1117868477765223,5.10540268715403,0.01715440524580373,-1.097967803074048
0.15707963267948966,1.1567915699082054,5.122956019259542,0.023905262419237475,-1.1363566821986926
0.20943951023931953,1.1986336762849672,5.126471497123083,0.032913032761092004,-1.16931654455273
0.2617993877991494,1.237198660738763,5.115939584475919,0.043055176733391154,-1.1978550799875882
0.3141592653589793,1.2723810571659522,5.091389281295051,0.05366363320002601,-1.2225345671374241
0.36651914291880916,1.3040847339511266,5.0528880484763485,0.06442410742744692,-1.243572880725533
0.41887902047863906,1.332223164382976,5.000541628504696,0.07517670682653507,-1.26104312704959
0.47123889803846897,1.3567196725839854,4.934493762981908,0.0858268151114171,-1.2749630164903203
0.5235987755982988,1.3775076546145044,4.854925808303958,0.09630974597558636,-1.2853304316027616
0.5759586531581287,1.3945307745626765,4.76205625126655,0.1065759573177612,-1.2921384095686033
0.6283185307179586,1.4077431355942815,4.6561401269513505,0.11658435697431216,-1.2953820080267522
0.6806784082777885,1.4171094261073647,4.537468341949764,0.12629904369592962,-1.295061710689757
0.7330382858376183,1.422605041306777,4.406366906889281,0.13568762393016176,-1.2911852325005357
0.7853981633974483,1.42421618066484,4.26319608345604,0.14472030303769617,-1.2837685261691383
0.8377580409572781,1.421939921830468,4.108349452847608,0.153369380194811,-1.2728363614011484
0.890117918517108,1.4157842715253397,3.9422529151602337,0.16160896435538394,-1.2584226599845318
0.9424777960769379,1.405768193710466,3.765363633150795,0.16941481624324023,-1.240570682048357
0.9948376736367678,1.3919216146370472,3.5781689400280174,0.1767642644978522,-1.2193331149831061
1.0471975511965976,1.374285403031298,3.3811852409814094,0.18363616643261194,-1.19477209280778
1.0995574287564276,1.352911321211354,3.1749569546992977,0.19001089594177262,-1.1669591592332154
1.1519173063162573,1.3278619389296369,2.9600555684973453,0.19587034787931937,-1.1359751768671065
1.2042771838760873,1.299210495813277,2.7370789252579266,0.20119795218146463,-1.1019101751192524
1.2566370614359172,1.2670406906279033,2.5066509285445706,0.20597869337426378,-1.0648631193255231
1.308996938995747,1.2314463678082606,2.269421937174127,0.2101991325713931,-1.0249415743402923
1.361356816555577,1.1925310679030996,2.0260701478433494,0.21384742999535106,-0.9822612311114578
1.413716694115407,1.1504074159476028,1.7773039183238333,0.21691336665920374,-0.9369452715362419
1.4660765716752366,1.105196348440446,1.5238633512675646,0.21938836424878427,-0.889123573236983
1.5184364492350666,1.0570262278508662,1.2665152710528529,0.22126550252088642,-0.8389318040135324
1.5707963267948966,1.0060319502219102,1.0060319502219104,0.22253953372688245,-0.7865105123456935
1.6231562043547263,0.952354185379304,0.7431553864529012,0.22320689371187052,-0.7320043542235715
1.6755160819145563,0.8961388682845594,0.4785769011120443,0.22326570944531124,-0.6755615754441018
1.7278759594743862,0.8375369808922054,0.21295453797263372,0.22271580282239023,-0.6173337890124918
1.780235837034216,0.7767045647319091,-0.053055404277851395,0.22155869064446193,-0.5574759877816429
1.832595714594046,0.7138028387766421,-0.3187815894081955,0.21979758074811695,-0.49614666654485506
1.8849555921538759,0.648998291901674,-0.5835367137355151,0.21743736431068078,-0.4335079224666983
1.9373154697137056,0.5824626606647297,-0.8466229027290998,0.21448460441980716,-0.3697254442269167
1.9896753472735356,0.5143727578698203,-1.1073377479818145,0.2109475210611522,-0.3049683550822775
2.0420352248333655,0.4449101595375915,-1.364979355165323,0.20683597275661547,-0.2394089172595888
2.0943951023931953,0.37426077923611306,-1.6188503487487234,0.20216143518407803,-0.17322212638974338
2.146754979953025,0.3026143633058793,-1.8682611151548905,0.1969369772388916,-0.10658522915690538
2.199114857512855,0.23016393602232926,-2.11253254042239,0.19117723517398105,-0.0396771926564152
2.251474735072685,0.15710521630682495,-2.3509984161708752,0.18489838570450662,0.0273218537487612
2.3038346126325147,0.08363602057012356,-2.5830076213031385,0.17811811932443783,0.0942311906926039
2.356194490192345,0.009955660879346875,-2.8079261434053144,0.17085561562055435,0.16087008775856942
2.4085543677521746,-0.06373565602687795,-3.025138977165851,0.16313152319109092,0.22686717921796887
2.4609142453120043,-0.13723742563261554,-3.2340519211400087,0.15496794806284975,0.2922053736954653
2.5132741228718345,-0.21034943651914045,-3.4340932846047316,0.1463884565685925,0.35673789308773296
2.5656340004316642,-0.2828723539828165,-3.624715510479843,0.1374181020646331,0.42029045604744963
2.617993877991494,-0.3546082954788493,-3.8053967167976634,0.12808349069262148,0.4826917861714708
2.670353755551324,-0.42536139708367526,-3.975642157082797,0.1184129116517923,0.5437743087354676
2.722713633111154,-0.49493837017054615,-4.1349855987255655,0.10843657622102408,0.6033749463915702
2.7750735106709836,-0.5631490474453762,-4.2829906176799915,0.09818704559272123,0.6613360930380974
2.827433388230814,-0.6298069174261429,-4.41925180739907,0.0876999992889147,0.7175069167150576
2.8797932657906435,-0.6947296463865118,-4.543395899718939,0.07701564751466247,0.7717452939011743
2.9321531433504733,-0.757739586731062,-4.655082795346044,0.06618143173843953,0.8239210184695015
2.9845130209103035,-0.8186642707287889,-4.7540065016408075,0.05525747988578268,0.8739217506145716
3.036872898470133,-0.8773368885039597,-4.839895975497258,0.04432841831228465,0.9216653068162444
3.089232776029963,-0.9335967491680112,-4.912515869270602,0.03353107498566746,0.9671278241536786
3.141592653589793,-0.9872897239715496,-4.971667177889723,0.02312418381882636,1.010413907790376
