label,fit_start,fit_end,hold_start,hold_end,n_detections,top_lambda_hat,top_mu_hat,top_a0,top_a1,top_stability_margin,top_z_plus,top_threshold_main,top_sigma1_eigval,eq_aliased_forecast,eq_aliased_realized,eq_dealiased_forecast,eq_dealiased_realized,eq_ledoitwolf_forecast,eq_ledoitwolf_realized,eq_scm_forecast,eq_scm_realized,mv_aliased_forecast,mv_aliased_realized,mv_dealiased_forecast,mv_dealiased_realized,mv_ledoitwolf_forecast,mv_ledoitwolf_realized,mv_scm_forecast,mv_scm_realized,mvlo_aliased_forecast,mvlo_aliased_realized,mvlo_dealiased_forecast,mvlo_dealiased_realized,mvlo_ledoitwolf_forecast,mvlo_ledoitwolf_realized,mvlo_scm_forecast,mvlo_scm_realized
crisis_20200201_20200531,2020-02-04,2020-05-05,2020-05-12,2020-05-12,0,,,,,,,,0.007008981977751688,0.0025148243172017867,0.0,0.0025148243172017867,0.0,0.0016547646489520555,0.0,0.002514824317201787,0.0,1.7192558217509582e-14,0.0,1.7192558217509582e-14,0.0,4.729983233398188e-05,0.0,1.719254011189599e-14,0.0,1.572917167931406e-05,0.0,1.572917167931406e-05,0.0,0.0011181635780646054,0.0,1.5729171679314063e-05,0.0
