theta,z_plus,z_plus_cvec,lambda_top,edge_margin
0.0,1.0139872722927787,5.03105185481832,0.011850258749238222,-1.005178975360419
0.05235987755982988,1.0649378957805244,5.076494961329601,0.014978560022197104,-1.053154149445669
0.10471975511965977,1.1129782191462745,5.108027822142952,0.020651136408369596,-1.0956660173953436
0.15707963267948966,1.157976649755493,5.125564052481181,0.028956053229786623,-1.132494526474973
0.20943951023931953,1.1998099882817652,5.129055662250604,0.03884698596420971,-1.1645624322824006
0.2617993877991494,1.2383637693915417,5.118493189800278,0.04945464481520451,-1.192624215884512
0.3141592653589793,1.273532579831514,5.093905731140087,0.060340216784445934,-1.2170129607865625
0.36651914291880916,1.3052203532091429,5.055360864735599,0.07128696932051576,-1.2378490449482544
0.41887902047863906,1.3333406408788957,5.002964472371754,0.08217375234560753,-1.2551669104559249
0.47123889803846897,1.357816858479577,4.93686045697984,0.0929223349630087,-1.268967974092007
0.5235987755982988,1.378582507813269,4.857230358766396,0.10347553507563764,-1.2792427202610712
0.5759586531581287,1.395581373914741,4.764292871489077,0.11378750758411402,-1.2859806104523712
0.6283185307179586,1.408767697331108,4.658303261324935,0.12381910777485236,-1.2891748926482491
0.6806784082777885,1.4181063218112935,4.539552691520799,0.13353553446976096,-1.2888251063069665
0.7330382858376183,1.4235728177838847,4.408367456982586,0.1429050711479272,-1.2849384650893092
0.7853981633974483,1.4251535821597707,4.265108134278252,0.15189838920628357,-1.2775306536999664
0.8377580409572781,1.42284591509331,4.110168654406897,0.16048815439443304,-1.266626298444157
0.890117918517108,1.4166580743013184,3.94397530847203,0.16864880399847043,-1.2522592445257519
0.9424777960769379,1.4066093072504282,3.7669857006760687,0.17635642361306098,-1.2344727115591185
0.9948376736367678,1.392729860779574,3.5796876698235747,0.18358868355490815,-1.2133193668070046
1.0471975511965976,1.3750609662177349,3.3825982114891917,0.19032481160744982,-1.1888613375089383
1.0995574287564276,1.3536547953569469,3.1762624510692867,0.19654558801549463,-1.161170171727523
1.1519173063162573,1.328574378237441,2.961252747835592,0.20223335395397013,-1.130326747418183
1.2042771838760873,1.299893467201775,2.738168058817384,0.2073720278444795,-1.0964211197589009
1.2566370614359172,1.2676963232963756,2.5076337658082952,0.2119471258185116,-1.0595522864477531
1.308996938995747,1.2320773926071127,2.2703022614883652,0.21594578383515528,-1.0198278409497787
1.361356816555577,1.1931408360531652,2.026854620048308,0.21935677974004536,-0.9773634788212795
1.413716694115407,1.1509998844048164,1.7780032979885712,0.22217055406661135,-0.9322823299914195
1.4660765716752366,1.105776019692403,1.5244940235151923,0.22437922872891725,-0.8847141190225629
1.5184364492350666,1.057598037063243,1.2671004568439483,0.22597662299736865,-0.834794208177064
1.5707963267948966,1.0066011028349826,1.006601102834983,0.22695826632166888,-0.7826626398218186
1.6231562043547263,0.9529259608966899,0.7437405017373324,0.227321407693453,-0.728463331085927
1.6755160819145563,0.8967184158553261,0.47920720746435497,0.22706502133967554,-0.6723435497632165
1.7278759594743862,0.8381291344782946,0.2136529844199217,0.2261898086176649,-0.6144537132640646
1.780235837034216,0.7773136991759175,-0.05227262485244519,0.2246981960514231,-0.5549474442220221
1.832595714594046,0.7144327764902715,-0.31790381661499706,0.22259432951208216,-0.49398174530766015
1.8849555921538759,0.6496522584986698,-0.5825573231104925,0.2198840646085055,-0.4317171506656603
1.9373154697137056,0.5831432803679291,-0.8455381126074989,0.21657495342189892,-0.36831775678713397
1.9896753472735356,0.5150820767420895,-1.1061457929248364,0.21267622779669781,-0.3039510951756179
2.0420352248333655,0.44564968530344007,-1.3636799392324968,0.20819877949633592,-0.23878785486301446
2.0943951023931953,0.3750315289015737,-1.6174442857563769,0.20315513765702667,-0.17300148583125177
2.146754979953025,0.3034169125681487,-1.8667500885129584,0.1975594441404499,-0.10676771916540323
2.199114857512855,0.23099846684779696,-2.110918938790748,0.19142742762010914,-0.04026403462823119
2.251474735072685,0.1579715608068635,-2.3492852175106678,0.18477637757183069,0.026330902082546598
2.3038346126325147,0.08453370045250297,-2.5811983082202987,0.17762511983364743,0.09283781827978695
2.356194490192345,0.010883922435738144,-2.806024639030704,0.16999399614788152,0.15907742194483615
2.4085543677521746,-0.06277781107440521,-3.0231495947111826,0.16190485125606,0.2246826623304652
2.4609142453120043,-0.13625121294260734,-3.2319793226807607,0.15338103295654448,0.2896322458991518
2.5132741228718345,-0.209336265073038,-3.431942446156995,0.14444741353600332,0.35378367860904136
2.5656340004316642,-0.2818338046525961,-3.622491691406551,0.1351304460272728,0.4169642506798689
2.617993877991494,-0.3535461017641191,-3.8031054322094633,0.12545827748827126,0.47900437925239037
2.670353755551324,-0.4242774276227149,-3.9732891523155622,0.11546095720079884,0.5397383848235138
2.722713633111154,-0.4938346126902216,-4.13257682525686,0.10517080703665257,0.5990054197268742
2.7750735106709836,-0.5620275938702762,-4.280532210038369,0.0946230785874031,0.6566506724576793
2.827433388230814,-0.6286699499156415,-4.416750060752904,0.08385713951815141,0.712527089433793
2.8797932657906435,-0.6935794241092894,-4.540857247924715,0.0729186880660988,0.7664981121753882
2.9321531433504733,-0.7565784332203251,-4.65251378930215,0.06186408938664763,0.8184425226069728
2.9845130209103035,-0.8174945616886623,-4.751413787840105,0.050769404641959684,0.868263966330622
3.036872898470133,-0.8761610399591059,-4.83728627470553,0.03975059520322627,0.9159116351623322
3.089232776029963,-0.9324172058651553,-4.909895955281906,0.029011993751552674,0.961429199616708
3.141592653589793,-0.9861089479539106,-4.969043856326408,0.01896405208767138,1.005073000041582
3.193952531149623,-1.0370891296440512,-5.014567872635845,0.010435929154618934,1.0475250587986702
3.2463124087094526,-1.085217993117113,-5.0463432117966684,0.0045278939168540205,1.0897458870339671
3.2986722862692828,-1.1303635418562339,-5.064282735824258,0.0013189643624931962,1.131682506218727
3.3510321638291125,-1.1724019007644324,-5.068337198732072,5.488001554412963e-18,1.1724019007644324
3.4033920413889422,-1.2112176528143421,-5.058495379307217,9.708545708233708e-18,1.2112176528143421
3.4557519189487724,-1.2467041512013235,-5.034784108600136,1.048190225468842e-17,1.2467041512013235
3.508111796508602,-1.2787638059900397,-4.99726819185663,1.597427033256952e-17,1.2787638059900397
3.560471674068432,-1.3073083442588989,-4.9460502248221605,1.7374519508516063e-17,1.3073083442588989
3.612831551628262,-1.3322590427552004,-4.881270304521144,2.2236566783175673e-17,1.3322590427552004
3.665191429188092,-1.3535469320746023,-4.803105634742592,1.968811042624055e-17,1.3535469320746023
3.7175513067479216,-1.371112971370312,-4.711770026526226,2.7683212353787434e-17,1.371112971370312
3.7699111843077517,-1.3849081925803002,-4.607513293907253,1.3853456150934534e-17,1.3849081925803002
3.8222710618675815,-1.394893813137577,-4.490620544992497,2.0356421406317195e-17,1.394893813137577
3.874630939427411,-1.4010413161070705,-4.36141136802621,2.3292852336749398e-17,1.4010413161070705
3.9269908169872414,-1.4033324966903116,-4.220238911333255,2.7489401916723618e-17,1.4033324966903116
3.979350694547071,-1.4017594740897505,-4.067488854693127,1.9861048766081952e-17,1.4017594740897505
4.031710572106901,-1.3963246678899468,-3.9035782674573563,4.080748858027935e-17,1.3963246678899468
4.084070449666731,-1.3870407384998527,-3.7289543449985634,4.3859109501312506e-17,1.3870407384998527
4.13643032722656,-1.3739304919850572,-3.5440930088914917,2.3465130576498805e-17,1.3739304919850572
4.1887902047863905,-1.3570267510746796,-3.349497345899228,3.179219953065775e-17,1.3570267510746796
4.241150082346221,-1.3363721966463915,-3.145695843527271,4.6797484139892605e-17,1.3363721966463915
4.29350995990605,-1.3120191880642196,-2.9332403509432408,4.658987251793021e-17,1.3120191880642196
4.34586983746588,-1.2840295768178682,-2.712703646504797,3.6943004434764956e-17,1.2840295768178682
4.39822971502571,-1.2524745360180336,-2.484676419754237,3.924942163457504e-17,1.2524745360180336
4.45058959258554,-1.217434437258911,-2.24976338230677,3.6953502336390864e-17,1.217434437258911
4.50294947014537,-1.1789988125805082,-2.0085781831477485,4.0362516431842467e-17,1.1789988125805082
4.5553093477052,-1.1372664357554287,-1.761737145035244,3.734008044448885e-17,1.1372664357554287
4.607669225265029,-1.092345534496997,-1.509853530817129,4.054314921718475e-17,1.092345534496997
4.6600291028248595,-1.0443540973999799,-1.2535385760508635,5.785748472043739e-17,1.0443540973999799
4.71238898038469,-0.9934201746270893,-0.9934201746270901,4.699157592207724e-17,0.9934201746270893
4.764748857944519,-0.9396820197846694,-0.7301786168382705,0.00021426956618568889,0.939896289350855
4.817108735504349,-0.8832879236310952,-0.4645666951879242,0.0004558319095410092,0.8837437555406362
4.869468613064179,-0.8243956671738745,-0.19738679462574232,0.0007191480870735201,0.825114815260948
4.921828490624009,-0.7631716403907913,0.07054910794849761,0.0009995593279461523,0.7641711997187375
4.974188368183839,-0.6997897671326837,0.3384427432082256,0.0012932936657350036,0.7010830607984188
5.026548245743669,-0.6344303998344607,0.6055147130242027,0.0015972947735674653,0.6360276946080282
5.078908123303498,-0.5672793050549791,0.8710025632949219,0.001909051970931672,0.5691883570259109
5.1312680008633285,-0.49852679315512943,1.13415822237095,0.0022264679794552636,0.5007532611345847
5.183627878423159,-0.42836698984135546,1.3942465738998242,0.002547763784302182,0.4309147536256576
5.235987755982988,-0.35699721816532504,1.6505451736986003,0.0028714129052055766,0.35986863107053063
5.288347633542818,-0.2846174528386825,1.9023447677231433,0.003196097815875569,0.28781355065455805
5.340707511102648,-0.21142981426221008,2.1489503093230025,0.003520683154568012,0.2149504974167781
5.393067388662478,-0.13763807914434717,2.389682270528543,0.0038442022637677088,0.1414822814081149
5.445427266222308,-0.06344719347882585,2.6238781175744283,0.004165855237005598,0.06761304871583144
5.497787143782138,0.010937219627780784,2.850893869665438,0.00448501813394477,-0.006485013152719357
5.550147021341967,0.08530936030747793,3.0701056897524226,0.004801264565847799,-0.08076402382255257
5.602506898901797,0.1594637607650404,3.280911473978556,0.0051144027603220316,-0.15482774928701348
5.654866776461628,0.23319580137544624,3.4827324172712544,0.005424533959338495,-0.22847085482023408
5.707226654021457,0.30630223205695106,3.6750145391962876,0.005732142397277413,-0.3014889963558445
5.759586531581287,0.3785816966085053,3.8572301583609288,0.006038234653086186,-0.37367920704524465
5.811946409141117,0.449835257622603,4.0288793063456465,0.006344559854376689,-0.4448402035410941
5.864306286700947,0.5198669196338706,4.189491073941225,0.006653968245454842,-0.5147725521473173
5.916666164260777,0.5884841482715675,4.338624883715236,0.006971017643995761,-0.5832785830723864
5.969026041820607,0.6554983833138501,4.475871683836389,0.007303046851412015,-0.6501618316123796
6.021385919380436,0.7207255436744816,4.60085505877434,0.0076621795706685305,-0.7152255407348366
