theta,z_plus,lambda_top,edge_margin
0.0,5.057308894510745,0.06765746090643138,-5.0655110670219745
0.02617993877991494,5.081753451103636,0.0699386397096387,-5.088041113160552
0.05235987755982988,5.102716467015252,0.0721843627212867,-5.107072851299194
0.07853981633974483,5.120183576905116,0.07439202376092802,-5.122594306797764
0.10471975511965977,5.134142812460576,0.07655917259058065,-5.134595782056904
0.1308996938995747,5.14458461061999,0.07868349823690893,-5.143069881542381
0.15707963267948966,5.151501820156087,0.0807628151265522,-5.148011532331876
0.18325957145940458,5.154889706615492,0.08279505155202549,-5.149418000662699
0.20943951023931953,5.154745955611573,0.08477824006930207,-5.1472889048764445
0.23561944901923448,5.151070674469101,0.0867105094980217,-5.141626225088116
0.2617993877991494,5.143866392220521,0.08859007825305179,-5.132434309850777
0.28797932657906433,5.133138057954953,0.0904152487837086,-5.119719880040568
0.3141592653589793,5.118893037522396,0.0921844029360043,-5.103492030149227
0.34033920413889424,5.101141108597014,0.09389599808529012,-5.08376222714068
0.36651914291880916,5.0798944541048074,0.09554856391289326,-5.060544307003486
0.39269908169872414,5.055167654022479,0.09714069972183725,-5.033854469110978
0.41887902047863906,5.026977675555831,0.09867107220436808,-5.003711268484801
0.445058959258554,4.995343861707698,0.10013841358850215,-4.970135606044812
0.47123889803846897,4.960287918247104,0.10154152010273876,-4.933150716918072
0.4974188368183839,4.92183389909323,0.10287925070792668,-4.892782156871702
0.5235987755982988,4.88000819012975,0.10415052605341141,-4.849057786928285
0.5497787143782138,4.834839491467298,0.10535432762135011,-4.802007756217957
0.5759586531581287,4.786358798174275,0.10648969702868535,-4.751664483118204
0.6021385919380436,4.734599379498926,0.10755573546096397,-4.698062634730446
0.6283185307179586,4.679596756608771,0.10855160321609711,-4.641239104741806
0.6544984694978735,4.621388678877066,0.10947651933945479,-4.5812329897207675
0.6806784082777885,4.560015098750273,0.11032976133445577,-4.5180855638970705
0.7068583470577035,4.4955181452356,0.11111066493515867,-4.451840252478975
0.7330382858376183,4.427942096053815,0.11181862392935304,-4.38254260356527
0.7592182246175333,4.357333348510147,0.11245309002234291,-4.310240258715456
0.7853981633974483,4.283740389145496,0.11301357273307447,-4.234982922249604
0.8115781021773631,4.207213762242107,0.11349963931551035,-4.156822329360228
0.8377580409572781,4.127806037272964,0.11391091469924525,-4.075812213132814
0.8639379797371931,4.045571775403895,0.11424708144430398,-3.992008270590649
0.890117918517108,3.96056749518292,0.11450787970590595,-3.905468127904758
0.916297857297023,3.872851637585364,0.11469310720572057,-3.8162513049434237
0.9424777960769379,3.7824845306284938,0.1148026192068142,-3.724419179381107
0.9686577348568528,3.6895283538307933,0.1148363284900974,-3.6300349506481577
0.9948376736367678,3.5940471028747094,0.11479420533065002,-3.53316360408718
1.0210176124166828,3.4961065549476222,0.11467627747283221,-3.4338718757990043
1.0471975511965976,3.395774235397934,0.11448263010360227,-3.3322282188253003
1.0733774899765125,3.293119386573,0.11421340582395559,-3.2283027715476393
1.0995574287564276,3.1882129400352723,0.11386880461890364,-3.122167329516898
1.1257373675363425,3.0811274938322306,0.11344908382690216,-3.013895322412812
1.1519173063162573,2.9719372972016447,0.11295455811017671,-2.903561798549493
1.1780972450961724,2.860718246148069,0.11238559942792928,-2.7912434204123606
1.2042771838760873,2.7475478949229832,0.11174263701501078,-2.677018476331817
1.2304571226560022,2.6325054908912424,0.11102615736928778,-2.560966915885323
1.2566370614359172,2.515672044073968,0.11023670425164153,-2.443170420483436
1.2828170002158321,2.397130448635088,0.10937487870333865,-2.3237125266612755
1.308996938995747,2.276965683014912,0.10844133908641465,-2.202678829173721
1.335176877775662,2.155265130264519,0.10743680115373755,-2.0801573060647494
1.361356816555577,2.032119083019885,0.10636203815660597,-1.9562388311085772
1.3875367553354918,1.9076215307439055,0.10521788099909937,-1.8310179727059648
1.413716694115407,1.7818713674191444,0.104005218449997,-1.7045942194804344
1.4398966328953218,1.654974180491659,0.1027249974249416,-1.5770737957740921
1.4660765716752366,1.5270446886429125,0.1013782233537196,-1.4485721356188366
1.4922565104551517,1.3982094059114965,0.09996596065011451,-1.3192165863500545
1.5184364492350666,1.2686076797186479,0.0984893333048602,-1.1891474616095674
1.5446163880149815,1.1383867528063871,0.09694952562586673,-1.058513028472616
1.5707963267948966,1.0076860715058418,0.09534778315424858,-0.9274535794241807
1.5969762655748114,0.8766149884325856,0.09368541378990033,-0.796078799469174
1.6231562043547263,0.7452418729217837,0.0919637891666272,-0.6644567118489833
1.6493361431346414,0.6136060415770356,0.0901843463243856,-0.5326257858763055
1.6755160819145563,0.48173975458875584,0.08834858973530099,-0.40061726117228613
1.7016960206944711,0.34968304162333064,0.08645809375116809,-0.2684701934965125
1.7278759594743862,0.21748811279090272,0.08451450555353465,-0.13623592892923161
1.754055898254301,0.08521814239757226,0.08251954870375958,-0.0039768658297762716
1.780235837034216,-0.04705545467246592,0.08047502741028845,0.12753048208275436
1.806415775814131,-0.17925551683260355,0.07838283165460416,0.2576383484872077
1.832595714594046,-0.31130100250101245,0.07624494334686752,0.38754594584787994
1.8587756533739608,-0.4431082935380051,0.07406344371836124,0.5171717372563663
1.8849555921538759,-0.5745920889186955,0.07184052220185551,0.6464326111205511
1.9111355309337907,-0.7056660215896631,0.06957848710458357,0.7752445086942467
1.9373154697137056,-0.8362430930662572,0.06727977844341666,0.9035228715096739
1.9634954084936207,-0.9662359885215929,0.06494698338996949,1.0311829719115624
1.9896753472735356,-1.0955573130039777,0.06258285486646711,1.1581401678704448
