window_id,regime,detections,detection_rate,edge_margin_mean,stability_margin_mean,isolation_share,alignment_cos_mean,alignment_angle_mean,reason_code,resolved_config_path,calm_threshold,crisis_threshold,vol_signal
309,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017434266676314623,0.024262338258756,0.0276598013880052
310,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01743642658636873,0.024312012241942307,0.027644981069527876
311,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017436834731376576,0.024382838359748662,0.027549531127191582
312,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017437242876384422,0.024412303288260325,0.02860076113696281
313,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017437651021392265,0.024437158543864374,0.02816023202342875
314,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01743805916640011,0.024463403428385173,0.028546848876900354
315,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017438467311407958,0.024466285029084385,0.030587628220111854
316,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017440363434980902,0.0244725498428354,0.03174042267229448
317,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017442259558553847,0.024489115311493878,0.03146331667975234
318,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017444155682126795,0.024522584393519547,0.0311983920425607
319,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01744605180569974,0.02458376082128332,0.030809349212224314
320,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017447947929272685,0.024687649101067275,0.03176240516310065
321,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017451033347885947,0.02476565776883752,0.030945933566306868
322,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017454118766499212,0.024812872021723498,0.030412615637607974
323,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017457204185112474,0.02484930373739149,0.029451510571638313
324,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01746028960372574,0.02488197951981872,0.02915568413159596
325,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017463375022339002,0.024904940699293342,0.029666554705720705
326,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01746521603836585,0.025086129241123637,0.029795170945244667
327,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017467057054392703,0.025142159452940516,0.029390714255006088
328,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017468898070419552,0.025190209618578478,0.02853094841775657
329,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017470739086446405,0.025270754153586893,0.028572168828197325
330,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017472580102473254,0.025347563605230043,0.028880603057693667
331,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01747485424354828,0.025382837294163976,0.02918995081290187
332,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017477128384623307,0.025397174261971578,0.028750917971371803
333,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017479402525698334,0.02541703092846509,0.030589464952156278
334,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01748167666677336,0.025446020603083326,0.029791327638121246
335,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017483950807848387,0.025464913484891685,0.030108768307225718
336,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017484988508665818,0.025534457895023656,0.030985734107795104
337,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01748602620948325,0.02556882309990778,0.030908896394029564
338,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01748706391030068,0.02563975773815165,0.030791527290686443
339,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01748810161111811,0.025742265514513918,0.029879539347823652
340,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01748913931193554,0.025794605199904317,0.028923641500901046
341,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017493030432982178,0.02591514634498832,0.0282345111397487
342,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017496921554028814,0.02597415794272233,0.03005653513969723
343,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01750081267507545,0.02601300184837028,0.02914689093391721
344,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01750470379612209,0.02606502229748053,0.028914733307751416
345,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017508594917168725,0.02615554590588581,0.02822614055554164
346,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01751023653970934,0.026210276934847017,0.027510601153385442
347,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017511878162249958,0.026241526242126115,0.027186761071369175
348,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017513519784790575,0.026329683055299313,0.02688027379247636
354,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017519558039020448,0.02629146016539232,0.026545447341893628
356,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01752065485690652,0.026406128835113302,0.028061167774711154
357,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017521062922505437,0.026505009095144298,0.027279270659015156
1122,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015925412855432208,0.020350023112935198,0.02086102339812762
1123,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01592658119633364,0.02035303943069326,0.021009177848384016
1124,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01592774953723507,0.02036989138961234,0.020824540811561508
1125,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015928917878136502,0.020423849450847808,0.0207611554748947
1153,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01594787182114173,0.020347946641097497,0.020907277501009958
1154,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01594806571925983,0.02034924842425061,0.020615167304402996
1155,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015948259617377926,0.02035079780161978,0.020437742921153808
1284,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01594806571925983,0.020012403597736164,0.020202730240314368
1291,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015951032426680004,0.020009611330219584,0.02074950171829507
1292,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015951574955807884,0.02001351539218638,0.02167552749664509
1293,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015952117484935767,0.02001467650770938,0.024283837452460707
1294,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015952660014063647,0.020027484749455635,0.024078036493429506
1295,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01595320254319153,0.0200784217900039,0.02466110309237218
1296,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01595480889532267,0.02008634989056419,0.025266940380698343
1297,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015956415247453812,0.020090574865547436,0.024683692647567902
1298,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015958021599584954,0.02010779862355366,0.0241842958586078
1299,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015959627951716095,0.020132519270078204,0.025040733979926635
1300,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015961234303847237,0.02013703110751177,0.024849925418509677
1301,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015961937784305484,0.020138184808265625,0.0240974483448565
1302,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01596264126476373,0.02014396669084927,0.02377565983716681
1303,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01596334474522198,0.020148974002573483,0.024018676780404723
1304,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015964048225680226,0.02015209845217808,0.023583836474157894
1305,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015964751706138473,0.020156526209831903,0.02310723703254661
1306,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015964932459257633,0.02016269175264444,0.02295737027377149
1307,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015965113212376796,0.02016707636903797,0.0224725183406037
1308,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015965293965495956,0.020173156707969323,0.022227762946602867
1309,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01596547471861512,0.020180566047078293,0.022290818273807664
1310,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01596565547173428,0.020185094292687642,0.021823317422253897
1311,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015967808757603796,0.02019598306219255,0.022239462238991217
1312,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015969962043473312,0.020201120246016134,0.02201554938636219
1313,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015972115329342826,0.020209110070950335,0.022000788308792037
1314,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015974268615212343,0.02022050083689842,0.021711442777518217
1315,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01597642190108186,0.020227784916874984,0.021385172741028205
1316,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015976504961581248,0.020237867802264078,0.02134602176617321
1317,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015976588022080636,0.020257603989144325,0.022866852790971542
