design,window_id,window_start,regime,vol_signal,calm_threshold,crisis_threshold,vol_state_label
dow-tyler,157.0,2020-12-15T00:00:00,full,0.0174455880410801,0.0163376568803152,0.0230225146470137,mid
dow-tyler,158.0,2020-12-16T00:00:00,full,0.0177754141487201,0.0163447867297311,0.0229375350667276,mid
dow-tyler,159.0,2020-12-17T00:00:00,full,0.0175949927038915,0.0163519165791468,0.0228525554864414,mid
dow-tyler,160.0,2020-12-18T00:00:00,full,0.0174318607727345,0.0163590464285627,0.0227675759061552,mid
dow-tyler,161.0,2020-12-21T00:00:00,full,0.0176524959215944,0.0163661762779785,0.022682596325869,mid
dow-tyler,162.0,2020-12-22T00:00:00,full,0.0178243772660387,0.0163733061273943,0.0225976167455828,mid
dow-tyler,163.0,2020-12-23T00:00:00,full,0.0173452333431202,0.0163756855669296,0.0225878910495466,mid
dow-tyler,164.0,2020-12-24T00:00:00,full,0.017186501078811,0.0163780650064649,0.0225781653535103,mid
dow-tyler,165.0,2020-12-28T00:00:00,full,0.0173009684694145,0.0163804444460003,0.0225684396574741,mid
dow-tyler,166.0,2020-12-29T00:00:00,full,0.0175108753776009,0.0163828238855356,0.0225587139614378,mid
dow-tyler,167.0,2020-12-30T00:00:00,full,0.0174001913679206,0.0163852033250709,0.0225489882654016,mid
dow-tyler,168.0,2020-12-31T00:00:00,full,0.0168507618276373,0.0163865767221921,0.0225364629288949,mid
dow-tyler,169.0,2021-01-04T00:00:00,full,0.0167149390057955,0.0163879501193133,0.0225239375923882,mid
dow-tyler,170.0,2021-01-05T00:00:00,full,0.016892231963671,0.0163893235164345,0.0225114122558815,mid
dow-tyler,171.0,2021-01-06T00:00:00,full,0.0166846701720496,0.0163906969135556,0.0224988869193748,mid
dow-tyler,172.0,2021-01-07T00:00:00,full,0.0166314900144411,0.0163920703106768,0.0224863615828681,mid
dow-tyler,173.0,2021-01-08T00:00:00,full,0.0169771171902702,0.0163968576405841,0.0224862656587129,mid
dow-tyler,174.0,2021-01-11T00:00:00,full,0.0172474688840263,0.0164016449704914,0.0224861697345577,mid
dow-tyler,175.0,2021-01-12T00:00:00,full,0.0181121125254885,0.0164064323003988,0.0224860738104025,mid
dow-tyler,176.0,2021-01-13T00:00:00,full,0.0175862731241406,0.0164112196303061,0.0224859778862474,mid
dow-tyler,177.0,2021-01-14T00:00:00,full,0.017378391451506,0.0164160069602134,0.0224858819620922,mid
dow-tyler,178.0,2021-01-15T00:00:00,full,0.0172008591964491,0.0164229469121466,0.0224349407374413,mid
dow-tyler,179.0,2021-01-19T00:00:00,full,0.0172393796856813,0.0164298868640799,0.0223839995127903,mid
dow-tyler,180.0,2021-01-20T00:00:00,full,0.0175761485262739,0.0164368268160131,0.0223330582881393,mid
dow-tyler,181.0,2021-01-21T00:00:00,full,0.0174748039777189,0.0164437667679463,0.0222821170634884,mid
dow-tyler,182.0,2021-01-22T00:00:00,full,0.0176410328957004,0.0164507067198796,0.0222311758388374,mid
dow-tyler,183.0,2021-01-25T00:00:00,full,0.0176883183233955,0.0164567168987304,0.0221732213774187,mid
dow-tyler,184.0,2021-01-26T00:00:00,full,0.0181924615680637,0.0164627270775811,0.022115266916,mid
dow-tyler,185.0,2021-01-27T00:00:00,full,0.0188492675082597,0.0164687372564319,0.0220573124545813,mid
dow-tyler,186.0,2021-01-28T00:00:00,full,0.0197705476235987,0.0164747474352827,0.0219993579931626,mid
dow-tyler,187.0,2021-01-29T00:00:00,full,0.0201955819739968,0.0164807576141335,0.0219414035317438,mid
dow-tyler,188.0,2021-02-01T00:00:00,full,0.0198057227476746,0.0164841607767055,0.0218697158491376,mid
dow-tyler,189.0,2021-02-02T00:00:00,full,0.0194866696027758,0.0164875639392776,0.0217980281665314,mid
dow-tyler,190.0,2021-02-03T00:00:00,full,0.019489695129825,0.0164909671018496,0.0217263404839251,mid
dow-tyler,191.0,2021-02-04T00:00:00,full,0.0189502639380861,0.0164943702644216,0.0216546528013189,mid
dow-tyler,192.0,2021-02-05T00:00:00,full,0.0193170949339024,0.0164977734269937,0.0215829651187126,mid
dow-tyler,193.0,2021-02-08T00:00:00,full,0.0191711975594906,0.0164992060237274,0.0215798651886822,mid
dow-tyler,194.0,2021-02-09T00:00:00,full,0.0189901617221672,0.0165006386204612,0.0215767652586518,mid
dow-tyler,195.0,2021-02-10T00:00:00,full,0.0187275578653794,0.016502071217195,0.0215736653286213,mid
dow-tyler,196.0,2021-02-11T00:00:00,full,0.0184699056942988,0.0165035038139287,0.0215705653985909,mid
dow-tyler,197.0,2021-02-12T00:00:00,full,0.0186870973553831,0.0165049364106625,0.0215674654685605,mid
dow-tyler,198.0,2021-02-16T00:00:00,full,0.0188474175679831,0.0165091081584625,0.0215434037400873,mid
