window_id,window_start,regime,detections,detection_rate,acceptance_rate,edge_margin_mean,stability_margin_mean,stability_eta,isolation_share,alignment_cos_mean,alignment_angle_mean,raw_detection_count,substitution_fraction,gating_mode,gating_initial,gating_accepted,gating_rejected,gating_soft_cap,gating_delta_frac,reason_code,resolved_config_path,calm_threshold,crisis_threshold,vol_signal,group_design,group_count,group_replicates,prewhiten_r2_mean,prewhiten_r2_median,prewhiten_mode_requested,prewhiten_mode_effective,prewhiten_factor_count,prewhiten_beta_abs_mean,prewhiten_beta_abs_std,prewhiten_beta_abs_median,prewhiten_factors,residual_energy_mean,acceptance_delta,group_label_counts,group_observations,vol_state_label,cov_condition_baseline,cov_condition_overlay,cov_condition_penalized,mv_condition_cap,mv_condition_flag,mv_turnover,mv_turnover_cost_bps,baseline_errors,factor_present,changed_flag
0.0,2018-07-03T00:00:00,calm,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.013107785995393301,0.014289663887061025,0.013007480354778653,vol,3,25,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:25|mid:25|crisis:25,75,calm,11.131398983879162,11.131398983879162,5.0536476355880575,1000000.0,False,0.0,0.0,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
1.0,2018-07-05T00:00:00,calm,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.01310059929474739,0.014287668871978748,0.01268229828946905,vol,3,25,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:25|mid:25|crisis:25,75,calm,11.108207537236689,11.108207537236689,5.018769182498104,1000000.0,False,0.025458969797184587,0.12729484898592294,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
2.0,2018-07-06T00:00:00,calm,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.013094195326344161,0.01428567385689647,0.012427056973255676,vol,3,25,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:25|mid:25|crisis:25,75,calm,11.376779820536123,11.376779820536123,5.07113513163255,1000000.0,False,0.02283013429602186,0.11415067148010931,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
3.0,2018-07-09T00:00:00,calm,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.013088434650563474,0.014283678841814192,0.012348056855976655,vol,3,25,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:25|mid:25|crisis:25,75,calm,11.627250035682602,11.627250035682602,5.1569750512077,1000000.0,False,0.013474684814134228,0.06737342407067114,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
4.0,2018-07-10T00:00:00,calm,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.013080855991796165,0.014281683826731914,0.01233255029407615,vol,3,25,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:25|mid:25|crisis:25,75,calm,11.749423887140253,11.749423887140253,5.209981961135062,1000000.0,False,0.012481552341313198,0.06240776170656599,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
5.0,2018-07-11T00:00:00,calm,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.013066676238444038,0.014279688811649637,0.012486233947278259,vol,3,26,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:26|mid:26|crisis:26,78,calm,11.661036999128516,11.661036999128516,5.1322684340697915,1000000.0,False,0.028745537611735074,0.14372768805867536,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
6.0,2018-07-12T00:00:00,full,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.013062908267555707,0.014232393674019309,0.013091287522106532,vol,3,25,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:25|mid:25|crisis:25,75,mid,11.62696266690555,11.62696266690555,5.1685938223418075,1000000.0,False,0.03347021851107029,0.16735109255535147,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
7.0,2018-07-13T00:00:00,calm,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.013063850260277789,0.014185098536388979,0.01269710916663613,vol,3,24,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:24|mid:24|crisis:24,72,calm,11.530036424183457,11.530036424183457,5.155524660958042,1000000.0,False,0.01382636936340433,0.06913184681702166,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
8.0,2018-07-16T00:00:00,calm,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.01305954124853606,0.014137803398758647,0.012406257081096573,vol,3,23,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:23|mid:23|crisis:23,69,calm,11.676067418169097,11.676067418169097,5.223552582432813,1000000.0,False,0.03413672707029304,0.1706836353514652,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
9.0,2018-07-17T00:00:00,calm,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.013054874201059453,0.014090508261128317,0.012393327207365627,vol,3,22,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:22|mid:22|crisis:22,66,calm,11.43556138415489,11.43556138415489,5.204879519067055,1000000.0,False,0.013022593651799082,0.06511296825899542,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
