theta,z_plus,z_plus_cvec,lambda_top,edge_margin
0.0,1.0113979124636623,5.025336729972834,0.0027223826140336067,-1.0117097235870196
0.05235987755982988,1.0623512718935293,5.0707872694225715,0.003036827265088588,-1.0625014984441212
0.10471975511965977,1.1103997950262667,5.102342408056544,0.0033718412590711625,-1.1103591531522745
0.15707963267948966,1.1554118513439795,5.119915691817952,0.003722757087934789,-1.1551553298100767
0.20943951023931953,1.197264178560977,5.123459015184605,0.004084893877629409,-1.1967710772190305
0.2617993877991494,1.2358422229219168,5.112962754836251,0.004453861158822065,-1.2350958884318606
0.3141592653589793,1.2710404567245066,5.088455798712843,0.004825703232650646,-1.2700278748620295
0.36651914291880916,1.3027626723284764,5.0500054705457345,0.00519693311370889,-1.3014740272317529
0.41887902047863906,1.3309222520243047,4.997717350302036,0.005564505678013568,-1.329350513102364
0.47123889803846897,1.3554424132560992,4.931734991363668,0.005925765258039888,-1.3535829752378277
0.5235987755982988,1.3762564288243355,4.852239535677695,0.006278388006183416,-1.3741068101046252
0.5759586531581287,1.3933078218365142,4.759449228579973,0.006620328791844963,-1.3908674165101789
0.6283185307179586,1.4065505353266885,4.6536188355358705,0.006949776237872013,-1.4038204106947965
0.6806784082777885,1.4159490766251874,4.53503896370002,0.007265116387627847,-1.412931807467435
0.7330382858376183,1.4214786367199401,4.404035292036533,0.007564904149852303,-1.4181781684802477
0.7853981633974483,1.4231251849940192,4.260967714865557,0.007847841238673325,-1.419546719310328
0.8377580409572781,1.4208855398186633,4.106229405282313,0.008112759318251537,-1.4170354371198677
0.890117918517108,1.4147674154695054,3.940245807214026,0.008358607219252391,-1.4106531104966615
0.9424777960769379,1.4047894456170755,3.763473568416317,0.008584441295214948,-1.4004193726587117
0.9948376736367678,1.3909811830587955,3.5763994322769674,0.008789418178340568,-1.3863647084296313
1.0471975511965976,1.3733830741597381,3.3795391152831002,0.008972789357690542,-1.3685304340245268
1.0995574287564276,1.3520464043046936,3.173436211779554,0.009133897135046639,-1.3469686463825612
1.1519173063162573,1.327033207119702,2.9586611920691546,0.009272171617705511,-1.3217421351233556
1.2042771838760873,1.2984161249709087,2.7358105996723663,0.009387128488085473,-1.2929242448577358
1.2566370614359172,1.2662782014507823,2.505506614374983,0.009478367352117642,-1.2605986687030168
1.308996938995747,1.230712579611971,2.2683972235255014,0.009545570516238552,-1.2248591468345682
1.361356816555577,1.1918220762438707,2.025157268836144,0.009588502079885448,-1.1858090403927168
1.413716694115407,1.1497186088749274,1.7764903287502642,0.009607007259472118,-1.14356075744208
1.4660765716752366,1.1045224757129024,1.5231299437361927,0.009601011883044581,-1.0982350312569966
1.5184364492350666,1.0563615316065391,1.265834957274882,0.009570522013864265,-1.0499600941874945
1.5707963267948966,1.005370353818235,1.0053703538182353,0.00951562367738017,-0.9988708412023095
1.6231562043547263,0.9516895223255296,0.742475144804439,0.009436482680529743,-0.9451081082119764
1.6755160819145563,0.8954651214698122,0.4778438756684869,0.009333344526001285,-0.8888181723082202
1.7278759594743862,0.8368484994724994,0.21214192795831358,0.009206534437878916,-0.830152510533038
1.780235837034216,0.7759962334234001,-0.053966503017633664,0.009056457529856121,-0.7692677645938142
1.832595714594046,0.7130701878579976,-0.31980361717953404,0.008883599163896711,-0.7063257992576749
1.8849555921538759,0.6482375496934184,-0.5846773978622883,0.008688525566941219,-0.6414937367755574
1.9373154697137056,0.5816707591790005,-0.8478866522074454,0.008471884797315504,-0.5749438866592219
1.9896753472735356,0.5135473056776645,-1.1087266189835032,0.008234408182516795,-0.5068535394121807
2.0420352248333655,0.4440493950925941,-1.3664936893227029,0.007976912388021985,-0.4374046308898499
2.0943951023931953,0.3733635150229846,-1.620489192982887,0.007700302325094293,-0.36678330324295927
2.146754979953025,0.30167992789596815,-1.8700225018804417,0.007405575167039186,-0.2951793925126168
2.199114857512855,0.2291921182984491,-2.1144136792590023,0.007093825820856103,-0.22278586883248835
2.251474735072685,0.15609621405357865,-2.352995829186959,0.006766254296967384,-0.14979824839877198
2.3038346126325147,0.08259039427261948,-2.585117241755285,0.006424175533455749,-0.07641398992198159
2.356194490192345,0.008874292770649526,-2.8101433905245283,0.006069032356515378,-0.0028318832924460954
2.4085543677521746,-0.06485159805399929,-3.027458814994929,0.005702412375065672,0.07055401042906496
2.4609142453120043,-0.13838651982123887,-3.236468906611487,0.005326069664941311,0.14371258948618018
2.5132741228718345,-0.21153003537143863,-3.436601608280338,0.004941951989849688,0.2164719873612883
2.5656340004316642,-0.28408260930636653,-3.6273090322425565,0.004552233820277932,0.28863484312664445
