theta,z_plus,z_plus_cvec,lambda_top,edge_margin
0.0,1.0119301595245322,5.026512694247686,0.0033072460848698453,-1.011658703918236
0.05235987755982988,1.062882955956283,5.071961703328521,0.0035514068819664287,-1.0625201979421854
0.10471975511965977,1.1109297918987797,5.103512255245771,0.0038451396553096395,-1.1104174416191663
0.15707963267948966,1.155939044621278,5.121077910205017,0.0041976715451159195,-1.1552091902100259
0.20943951023931953,1.1977874647865245,5.124610586448463,0.004613802757136217,-1.1967670244237478
0.2617993877991494,1.2363605168282399,5.114100693941165,0.005091641870849782,-1.234977956507875
0.3141592653589793,1.2715526965897643,5.089577163462175,0.005622926299229395,-1.2697444283803043
0.36651914291880916,1.3032678254914938,5.05110737119002,0.006195651815803196,-1.300981977152165
0.41887902047863906,1.3314193206086042,4.998796959233376,0.006797065457181162,-1.3286165131132488
0.47123889803846897,1.3559304401639312,4.93278955294352,0.007415577967581268,-1.3525826535168417
0.5235987755982988,1.3767345040750048,4.853266376266115,0.00804146270546787,-1.3728232448817619
0.5759586531581287,1.3937750893398861,4.760445766863842,0.008666829264480171,-1.3892895853434255
0.6283185307179586,1.4070062002030315,4.6545825932950775,0.009285320290995908,-1.4019418985126446
0.6806784082777885,1.4163924132067731,4.535967577209895,0.009891770510411829,-1.4107498199359816
0.7330382858376183,1.4219089973979748,4.4049265243902,0.01048191684050018,-1.4156928075496686
0.7853981633974483,1.4235420101056369,4.261819469625268,0.011052177014836215,-1.4167604591211176
0.8377580409572781,1.4212883688004498,4.107039742055263,0.011599488524878934,-1.4139527453819722
0.890117918517108,1.4151558995311253,3.9410129600306147,0.012121193986944952,-1.4072801732427738
0.9424777960769379,1.4051633622009843,3.764195968224075,0.012614960254066849,-1.3967638920335204
0.9948376736367678,1.391340452331838,3.577075735546288,0.013078721444243428,-1.38243575224459
1.0471975511965976,1.3737277776996948,3.3801682418112273,0.013510638754636452,-1.3643383222781575
1.0995574287564276,1.3523768059527945,3.1740173965464793,0.013909072035798213,-1.3425248643348549
1.1519173063162573,1.3273497756026644,2.959194058892737,0.014272559622380915,-1.3170592653070914
1.2042771838760873,1.298719557272849,2.736295269142953,0.01459980398207902,-1.2880159119625885
1.2566370614359172,1.2665694449678342,2.5059438660937015,0.014889661479948767,-1.255479491822789
1.308996938995747,1.2309928498562475,2.2687887436899636,0.015141135061256115,-1.2195446933445602
1.361356816555577,1.1920928654682001,2.0255060262128066,0.015353369005110081,-1.1803157750594948
1.413716694115407,1.1499816799629372,1.776801119241261,0.015525645143520981,-1.137905979859305
1.4660765716752366,1.1047798358432168,1.5234100722819726,0.01565738011029144,-1.092436795240455
1.5184364492350666,1.0566153824151736,1.266094781177304,0.015748123304340562,-1.0440371052580786
1.5707963267948966,1.005623019273098,1.0056230192730982,0.015797555338247275,-0.9928423329926701
1.6231562043547263,0.9519433611880821,0.7427349423829634,0.015805486805556206,-0.9389937044660902
1.6755160819145563,0.8957224357280623,0.4781238637567467,0.01577185724696823,-0.8826377457882782
1.7278759594743862,0.8371114512514879,0.21245235771388646,0.015696734230980308,-0.8239260513742621
1.780235837034216,0.7762667800780809,-0.05361840168321526,0.015580312492419993,-0.7630152679258951
1.832595714594046,0.7133500397666903,-0.31941308709687144,0.015422913095253822,-0.7000671767907366
1.8849555921538759,0.648528150099877,-0.5842414845109717,0.015224982606046572,-0.63524875194413
1.9373154697137056,0.5819732819949952,-0.8474036701061608,0.014987092283162126,-0.568732109557818
1.9896753472735356,0.5138626658614804,-1.108195782364892,0.01470993730573501,-0.5006943165533299
2.0420352248333655,0.44437826652433604,-1.3659148680187891,0.014394336087135275,-0.4313170652367738
2.0943951023931953,0.3737063518979203,-1.6198627518801105,0.014041229741841316,-0.3607862412117728
2.146754979953025,0.3020369869188104,-1.8693491937767375,0.013651681804496826,-0.28929141607507003
2.199114857512855,0.22956348004401125,-2.113694571562484,0.013226878338332276,-0.217025292145811
2.251474735072685,0.15648180265230618,-2.352232252206967,0.01276812862106164,-0.14418311943920148
2.3038346126325147,0.0829899950986603,-2.5843107509510235,0.012276866665475946,-0.07096209841848033
2.356194490192345,0.009287568117776143,-2.809295737911836,0.011754653927441894,0.0024392231053124228
2.4085543677521746,-0.0644250951606312,-3.026571926650589,0.011203183687887013,0.07562827884851822
2.4609142453120043,-0.137947333457978,-3.2355448642908895,0.010624287785380559,0.14857162124335854
2.5132741228718345,-0.21107879595563026,-3.4356426338405925,0.01001994664850928,0.22109874260413953
2.5656340004316642,-0.28362002401414743,-3.6263174739951056,0.00939230397165702,0.29301232798580445
2.617993877991494,-0.3553730250488498,-3.8070473184505245,0.008743687951995902,0.36411671300084575
2.670353755551324,-0.42614183771046343,-3.9773372547881594,0.008076641843464,0.43421847955392745
2.722713633111154,-0.4957330875214608,-4.136720901811969,0.007393967801824502,0.5031270553232853
2.7750735106709836,-0.5639565320749393,-4.284761703531852,0.006698789740554592,0.5706553218154939
2.827433388230814,-0.6306255948442749,-4.42105413760982,0.005994643332038668,0.6366202381763136
2.8797932657906435,-0.6955578865946329,-4.545224835913564,0.005285604372261683,0.7008434909668946
2.9321531433504733,-0.7585757133393185,-4.656933614783869,0.004576469930063354,0.7631521832693818
2.9845130209103035,-0.81950656974794,-4.755874412675328,0.00387300785958262,0.8233795776075227
3.036872898470133,-0.8781836168898485,-4.841776132945565,0.003182283171946486,0.8813659000617949
3.089232776029963,-0.9344461431845352,-4.914403389727551,0.0025130399764054347,0.9369591831609406
3.141592653589793,-0.9881400074291383,-4.973557155010106,0.0018760399734458408,0.9900160474025842
3.193952531149623,-1.039118062780439,-5.019075305263845,0.001284117399986289,1.0404021801804253
3.2463124087094526,-1.0872405605829416,-5.050833066177177,0.0007516060154298952,1.0879921665983714
3.2986722862692828,-1.1323755329542429,-5.06874335430397,0.0002931810541863543,1.1326687140084293
3.3510321638291125,-1.1743991530622988,-5.072757014666754,7.865861450200422e-19,1.1743991530622988
3.4033920413889422,-1.2131960720546895,-5.062862953602332,6.89308335049961e-19,1.2131960720546895
3.4557519189487724,-1.2486597316260082,-5.039088166375916,9.548791014838151e-19,1.2486597316260082
