theta,z_plus,z_plus_cvec,lambda_top,edge_margin
0.0,1.01357509137838,5.030143096814363,0.0016243335580569018,-1.0149914830944584
0.05235987755982988,1.064526149870098,5.075587384461492,0.0016750249613689248,-1.0660447033583393
0.10471975511965977,1.1125677770907463,5.107123785403681,0.0018350474653640934,-1.1140704329566544
0.15707963267948966,1.1575683743755676,5.12466590385349,0.0022859843036053705,-1.158755095195089
0.20943951023931953,1.199404732381917,5.128165731373993,0.003776614693966479,-1.1992263318850964
0.2617993877991494,1.2379623717123598,5.11761378062338,0.0062733778559212,-1.2354028809715756
0.3141592653589793,1.2731358609120613,5.093039114547643,0.009053379213413412,-1.2679018892813843
0.36651914291880916,1.3048291111263879,5.054509271133523,0.011895107844754005,-1.296848490615013
0.41887902047863906,1.3329556468250525,5.002130084205547,0.014738379505864471,-1.3222161342596632
0.47123889803846897,1.3574388521300527,4.9360454011500465,0.01755798078252878,-1.343953187903914
0.5235987755982988,1.3782121924275883,4.856436698888545,0.020338890391304335,-1.3620079386135666
0.5759586531581287,1.3952194110999296,4.763522599922827,0.023069918580191258,-1.3763351507530381
0.6283185307179586,1.408414701381256,4.657558290865093,0.025741632009055278,-1.3868983134763444
0.6806784082777885,1.4177628535181723,4.538834846597129,0.028345554193971383,-1.3936705878847555
0.7330382858376183,1.4232393775916035,4.407678464149293,0.030873820844961722,-1.3966352748794166
0.7853981633974483,1.4248306025122845,4.264449611677219,0.03331902062163001,-1.3957860736981913
0.8377580409572781,1.422533751798968,4.109542099744666,0.035674119513984484,-1.3911272335403804
0.890117918517108,1.4163569967177603,3.9433820848322227,0.037932425976232545,-1.382673641731681
0.9424777960769379,1.4063194870838074,3.7664270191525606,0.04008757711378255,-1.3704508684312764
0.9948376736367678,1.392451359308472,3.5791645674317913,0.04213353619938191,-1.3544951771870155
1.0471975511965976,1.374793719817707,3.382111521969948,0.04406459641977206,-1.334853504557388
1.0995574287564276,1.3533985993530675,3.1758127648330867,0.045875388036503054,-1.3115834071146237
1.1519173063162573,1.3283288694012405,2.960840355057629,0.047560887331941554,-1.2847529686775028
1.2042771838760873,1.2996581056978387,2.7377928660336743,0.049116426358340924,-1.254440653656591
1.2566370614359172,1.2674703756248504,2.507295170532137,0.0505377028748116,-1.2207350838769135
1.308996938995747,1.2318599180733893,2.269998960859051,0.051820790073001506,-1.183734707754608
1.361356816555577,1.1929306803709576,2.026584320308037,0.052962145823787436,-1.143547326588283
1.413716694115407,1.1507956848084333,1.7777622939776483,0.05395862125997038,-1.1002894506028884
1.4660765716752366,1.105576225755703,1.5242766731314927,0.05480746856366557,-1.0540854858693045
