regime,estimator,portfolio,mse_mean,es_mse_mean,var95,es95,realised_var,realised_es,violation_rate,count,qlike_mean,mv_turnover_mean,mv_turnover_cost_bps,cov_condition_median,cov_condition_p90,baseline_mse,baseline_es_mse,baseline_qlike_mean,delta_mse_vs_baseline,delta_es_vs_baseline,delta_qlike_vs_baseline,delta_mse_ci_lower,delta_mse_ci_upper
full,overlay,ew,1.786584462052673e-08,3.1176181478310896e-05,-0.015081005740577063,-0.018912189620687185,0.00012741577831537574,-0.020408271107895073,0.08957179136562385,947,0.571558412867253,0.0,0.0,24.515479974422398,33.22987860938779,1.786584462052673e-08,3.1176181478310896e-05,0.571558412867253,0.0,0.0,0.0,,
full,overlay,mv,2.5678900870609997e-09,1.3375232397486922e-05,-0.0094825392129218,-0.01189148673273542,4.5329114995323355e-05,-0.012930259792202114,0.0775006792087206,947,0.4719731309191418,0.00954354974249574,0.04771774871247871,24.515479974422398,33.22987860938779,2.5678900870609997e-09,1.3375232397486922e-05,0.4719731309191418,0.0,0.0,0.0,,
full,quest,ew,2.1336547326684758e-08,4.1151799088232615e-05,-0.010029433581710687,-0.01257731433488218,0.00012741577831537574,-0.016333811342964855,0.15276408688988125,947,1.8634785600525179,0.0,0.0,24.159124864983692,28.736293716752698,1.786584462052673e-08,3.1176181478310896e-05,0.571558412867253,3.4707027061580268e-09,9.97561760992172e-06,1.291920147185265,,
full,quest,mv,2.652899176961703e-09,1.3564538096416543e-05,-0.008223048044632726,-0.010312033995298009,4.5329114995323355e-05,-0.01188006915681345,0.09833971824076923,947,0.733826493151993,0.00954354974249574,0.04771774871247871,24.159124864983692,28.736293716752698,2.5678900870609997e-09,1.3375232397486922e-05,0.4719731309191418,8.500908990070336e-11,1.8930569892962136e-07,0.2618533622328512,,
full,rie,ew,1.786584462052673e-08,3.1176181478310896e-05,-0.015081005740577063,-0.018912189620687185,0.00012741577831537574,-0.020408271107895073,0.08957179136562385,947,0.571558412867253,0.0,0.0,24.515479974422398,33.22987860938779,1.786584462052673e-08,3.1176181478310896e-05,0.571558412867253,0.0,0.0,0.0,,
full,rie,mv,2.5678900870609997e-09,1.3375232397486922e-05,-0.0094825392129218,-0.01189148673273542,4.5329114995323355e-05,-0.012930259792202114,0.0775006792087206,947,0.4719731309191418,0.00954354974249574,0.04771774871247871,24.515479974422398,33.22987860938779,2.5678900870609997e-09,1.3375232397486922e-05,0.4719731309191418,0.0,0.0,0.0,,
full,sample,ew,2.9058382399297476e-08,3.1389349983431485e-05,-0.01964649491720541,-0.024637497236430213,0.00012741577831537574,-0.023270777198577414,0.049674668527568966,947,0.3549927879243229,0.0,0.0,70529.62958447842,181978.2111534924,1.786584462052673e-08,3.1176181478310896e-05,0.571558412867253,1.1192537778770745e-08,2.1316850512058904e-07,-0.21656562494293008,,
full,sample,mv,2.820691802013148e-09,1.5544412435396862e-05,-0.01055553599195227,-0.01323706798218824,4.5329114995323355e-05,-0.013815264725138315,0.06470152316587871,947,0.37896141803507644,0.00954354974249574,0.04771774871247871,70529.62958447842,181978.2111534924,2.5678900870609997e-09,1.3375232397486922e-05,0.4719731309191418,2.528017149521485e-10,2.16918003790994e-06,-0.09301171288406535,,
full,scm,ew,2.9058382399297476e-08,3.1389349983431485e-05,-0.01964649491720541,-0.024637497236430213,0.00012741577831537574,-0.023270777198577414,0.049674668527568966,947,0.3549927879243229,0.0,0.0,70529.62958447842,181978.2111534924,1.786584462052673e-08,3.1176181478310896e-05,0.571558412867253,1.1192537778770745e-08,2.1316850512058904e-07,-0.21656562494293008,,
full,scm,mv,2.820691802013148e-09,1.5544412435396862e-05,-0.01055553599195227,-0.01323706798218824,4.5329114995323355e-05,-0.013815264725138315,0.06470152316587871,947,0.37896141803507644,0.00954354974249574,0.04771774871247871,70529.62958447842,181978.2111534924,2.5678900870609997e-09,1.3375232397486922e-05,0.4719731309191418,2.528017149521485e-10,2.16918003790994e-06,-0.09301171288406535,,
