window_id,window_start,regime,detections,detection_rate,acceptance_rate,edge_margin_mean,stability_margin_mean,stability_eta,isolation_share,alignment_cos_mean,alignment_angle_mean,raw_detection_count,substitution_fraction,gating_mode,gating_initial,gating_accepted,gating_rejected,gating_soft_cap,gating_delta_frac,reason_code,resolved_config_path,calm_threshold,crisis_threshold,vol_signal,group_design,group_count,group_replicates,prewhiten_r2_mean,prewhiten_r2_median,prewhiten_mode_requested,prewhiten_mode_effective,prewhiten_factor_count,prewhiten_beta_abs_mean,prewhiten_beta_abs_std,prewhiten_beta_abs_median,prewhiten_factors,residual_energy_mean,acceptance_delta,group_label_counts,group_observations,vol_state_label,cov_condition_baseline,cov_condition_overlay,cov_condition_penalized,mv_condition_cap,mv_condition_flag,mv_turnover,mv_turnover_cost_bps,baseline_errors
70.0,2018-10-11T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,strict,0,0,0,,,detection_error,reports/rc-20251107/dow-tyler/resolved_config.json,0.014033923513261652,0.017704249103249428,0.017920071096584857,dow,5,22,0.0,0.0,ff5mom,off,0,0.0,0.0,0.0,,0.0,0.0,mon:22|tue:22|wed:22|thu:22|fri:22,110,crisis,13.141551645880362,13.141551645880362,6.673072028801847,1000000.0,False,0.0,0.0,factor:missing factor returns;poet:insufficient observations for POET
71.0,2018-10-12T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,strict,0,0,0,,,detection_error,reports/rc-20251107/dow-tyler/resolved_config.json,0.014036327907379447,0.017754834605063777,0.01917585569764602,dow,5,22,0.0,0.0,ff5mom,off,0,0.0,0.0,0.0,,0.0,0.0,mon:22|tue:22|wed:22|thu:22|fri:22,110,crisis,13.141551645880362,13.141551645880362,6.673072028801847,1000000.0,False,0.0,0.0,factor:missing factor returns;poet:insufficient observations for POET
72.0,2018-10-15T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,strict,0,0,0,,,detection_error,reports/rc-20251107/dow-tyler/resolved_config.json,0.014038732301497244,0.01780093088165281,0.019007781286892938,dow,5,22,0.0,0.0,ff5mom,off,0,0.0,0.0,0.0,,0.0,0.0,mon:22|tue:22|wed:22|thu:22|fri:22,110,crisis,13.141551645880362,13.141551645880362,6.673072028801847,1000000.0,False,0.0,0.0,factor:missing factor returns;poet:insufficient observations for POET
73.0,2018-10-16T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,strict,0,0,0,,,detection_error,reports/rc-20251107/dow-tyler/resolved_config.json,0.014041136695615039,0.017861966928079807,0.018745599863250837,dow,5,22,0.0,0.0,ff5mom,off,0,0.0,0.0,0.0,,0.0,0.0,mon:22|tue:22|wed:22|thu:22|fri:22,110,crisis,15.09233370396942,15.09233370396942,7.786233327321634,1000000.0,False,0.09241505851557075,0.46207529257785374,factor:missing factor returns;poet:insufficient observations for POET
74.0,2018-10-17T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,strict,0,0,0,,,detection_error,reports/rc-20251107/dow-tyler/resolved_config.json,0.014043541089732835,0.017949793798779742,0.01959486035157994,dow,5,22,0.0,0.0,ff5mom,off,0,0.0,0.0,0.0,,0.0,0.0,mon:22|tue:22|wed:22|thu:22|fri:22,110,crisis,15.09233370396942,15.09233370396942,7.786233327321634,1000000.0,False,0.0,0.0,factor:missing factor returns;poet:insufficient observations for POET
75.0,2018-10-18T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,strict,0,0,0,,,detection_error,reports/rc-20251107/dow-tyler/resolved_config.json,0.01404594548385063,0.018068684607559275,0.01938759019146731,dow,5,22,0.0,0.0,ff5mom,off,0,0.0,0.0,0.0,,0.0,0.0,mon:22|tue:22|wed:22|thu:22|fri:22,110,crisis,15.09233370396942,15.09233370396942,7.786233327321634,1000000.0,False,0.0,0.0,factor:missing factor returns;poet:insufficient observations for POET
76.0,2018-10-19T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,strict,0,0,0,,,detection_error,reports/rc-20251107/dow-tyler/resolved_config.json,0.014047552262333507,0.018209109956397913,0.01977110925815751,dow,5,22,0.0,0.0,ff5mom,off,0,0.0,0.0,0.0,,0.0,0.0,mon:22|tue:22|wed:22|thu:22|fri:22,110,crisis,15.09233370396942,15.09233370396942,7.786233327321634,1000000.0,False,0.0,0.0,factor:missing factor returns;poet:insufficient observations for POET
77.0,2018-10-22T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,strict,0,0,0,,,detection_error,reports/rc-20251107/dow-tyler/resolved_config.json,0.014049159040816385,0.018343309280542015,0.01955810389080714,dow,5,22,0.0,0.0,ff5mom,off,0,0.0,0.0,0.0,,0.0,0.0,mon:22|tue:22|wed:22|thu:22|fri:22,110,crisis,15.09233370396942,15.09233370396942,7.786233327321634,1000000.0,False,0.0,0.0,factor:missing factor returns;poet:insufficient observations for POET
78.0,2018-10-23T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,strict,0,0,0,,,detection_error,reports/rc-20251107/dow-tyler/resolved_config.json,0.014050765819299262,0.01845481997191451,0.019282363310294637,dow,5,22,0.0,0.0,ff5mom,off,0,0.0,0.0,0.0,,0.0,0.0,mon:22|tue:22|wed:22|thu:22|fri:22,110,crisis,16.18520256133345,16.18520256133345,8.426259265900766,1000000.0,False,0.047133268104171955,0.23566634052085977,factor:missing factor returns;poet:insufficient observations for POET
79.0,2018-10-24T00:00:00,crisis,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,strict,0,0,0,,,detection_error,reports/rc-20251107/dow-tyler/resolved_config.json,0.01405237259778214,0.018567514390281224,0.01897702711902322,dow,5,22,0.0,0.0,ff5mom,off,0,0.0,0.0,0.0,,0.0,0.0,mon:22|tue:22|wed:22|thu:22|fri:22,110,crisis,16.18520256133345,16.18520256133345,8.426259265900766,1000000.0,False,0.0,0.0,factor:missing factor returns;poet:insufficient observations for POET
