window_id,window_start,regime,detections,detection_rate,acceptance_rate,edge_margin_mean,stability_margin_mean,stability_eta,isolation_share,alignment_cos_mean,alignment_angle_mean,raw_detection_count,substitution_fraction,gating_mode,gating_initial,gating_accepted,gating_rejected,gating_soft_cap,gating_delta_frac,reason_code,resolved_config_path,calm_threshold,crisis_threshold,vol_signal,group_design,group_count,group_replicates,prewhiten_r2_mean,prewhiten_r2_median,prewhiten_mode_requested,prewhiten_mode_effective,prewhiten_factor_count,prewhiten_beta_abs_mean,prewhiten_beta_abs_std,prewhiten_beta_abs_median,prewhiten_factors,residual_energy_mean,acceptance_delta,group_label_counts,group_observations,vol_state_label,cov_condition_baseline,cov_condition_overlay,cov_condition_penalized,mv_condition_cap,mv_condition_flag,mv_turnover,mv_turnover_cost_bps,baseline_errors
38.0,2018-08-27T00:00:00,calm,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.01450887141373546,0.018257693873383992,0.013726614952117971,vol,3,18,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:18|mid:18|crisis:18,54,calm,177.72212807178164,177.72212807178164,45.22790315523664,1000000.0,False,0.023674281969765752,0.11837140984882877,factor:missing factor returns;poet:insufficient observations for POET
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,holdout_empty,reports/rc-20251107/vol-tyler/resolved_config.json,0.01450323525571652,0.01824324168300313,0.013539648239904082,vol,3,15,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:15|mid:15|crisis:15,45,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,holdout_empty,reports/rc-20251107/vol-tyler/resolved_config.json,0.014483017591915805,0.01822878949262227,0.013449221567218655,vol,3,15,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:15|mid:15|crisis:15,45,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014465549984109923,0.018197431101030916,0.013586674035017681,vol,3,14,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:14|mid:14|crisis:14,42,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014459669429987622,0.018166072709439554,0.013575604594104031,vol,3,13,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:13|mid:13|crisis:13,39,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014450214153779827,0.018134714317848195,0.01333579822083665,vol,3,12,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:12|mid:12|crisis:12,36,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014436907838729609,0.01810335592625684,0.013530359352077227,vol,3,12,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:12|mid:12|crisis:12,36,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014434359627092178,0.018071997534665478,0.013632617070866049,vol,3,12,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:12|mid:12|crisis:12,36,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014411510237033026,0.018064230777028675,0.013758689506316752,vol,3,12,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:12|mid:12|crisis:12,36,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014403617454719155,0.01805646401939187,0.013501681596461763,vol,3,14,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:14|mid:14|crisis:14,42,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014399554145169193,0.018048697261755065,0.01364725106426187,vol,3,14,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:14|mid:14|crisis:14,42,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014395527798227144,0.01804093050411826,0.013494708211904852,vol,3,14,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:14|mid:14|crisis:14,42,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014395080528562384,0.018033163746481458,0.013191943050048246,vol,3,14,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:14|mid:14|crisis:14,42,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014368201425829702,0.017945068472053766,0.013094986698217927,vol,3,14,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:14|mid:14|crisis:14,42,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014361234959476292,0.017856973197626063,0.012938644097191695,vol,3,14,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:14|mid:14|crisis:14,42,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014346070075606895,0.01776887792319837,0.013713784445607224,vol,3,13,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:13|mid:13|crisis:13,39,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014320761853432272,0.01768078264877068,0.013623788370643304,vol,3,12,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:12|mid:12|crisis:12,36,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014309531505269214,0.017592687374342976,0.013581794405284432,vol,3,12,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:12|mid:12|crisis:12,36,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014295347282572288,0.017561537477957873,0.013467507180671811,vol,3,12,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:12|mid:12|crisis:12,36,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014237044963371161,0.017530387581572767,0.013628317584838736,vol,3,12,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:12|mid:12|crisis:12,36,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014197514517483892,0.017499237685187668,0.013900360932603903,vol,3,13,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:13|mid:13|crisis:13,39,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014191205011485,0.017468087788802565,0.01363673725477961,vol,3,12,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:12|mid:12|crisis:12,36,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014184124608705473,0.01743693789241746,0.013853820473853124,vol,3,12,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:12|mid:12|crisis:12,36,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014160847776261034,0.017430864295075496,0.013652636498562904,vol,3,11,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:11|mid:11|crisis:11,33,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014136839784214358,0.017424790697733533,0.013777748329847832,vol,3,10,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:10|mid:10|crisis:10,30,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014123893303344919,0.01741871710039157,0.013825229090654952,vol,0,0,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,,0,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014513423824490971,0.020089756365251937,0.014448557698400711,vol,3,12,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:12|mid:12|crisis:12,36,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014531705039733625,0.019935700669404213,0.014500524259155894,vol,0,0,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,,0,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014524783259488732,0.01992480588977346,0.014422475375454179,vol,0,0,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,,0,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014517669381863874,0.019923164007090863,0.014158125080670214,vol,0,0,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,,0,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014512382678813553,0.01992152212440827,0.014127923052834746,vol,0,0,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,,0,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.01450906532775838,0.01991988024172567,0.01409547097673061,vol,0,0,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,,0,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.0145082896716667,0.019918238359043078,0.014205020592426395,vol,0,0,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,,0,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014502077341658055,0.019910137396137173,0.014244472229181557,vol,0,0,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,,0,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.01449675738652881,0.019902036433231265,0.01434505979272556,vol,0,0,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,,0,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014489754719632774,0.01989393547032536,0.01440501208136586,vol,0,0,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,,0,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014585913615378391,0.019361474437457338,0.014493450815948845,vol,3,12,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:12|mid:12|crisis:12,36,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014568477564381841,0.019345027636830183,0.014486013153438502,vol,3,11,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:11|mid:11|crisis:11,33,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014554843348213152,0.019312134035575874,0.014296664347550662,vol,0,0,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,,0,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014535281140361555,0.019295687234948723,0.014040769378873517,vol,0,0,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,,0,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014534266067924516,0.019295424104985567,0.014115250813497968,vol,0,0,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,,0,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014527090519570364,0.019295160975022416,0.014211272102393195,vol,0,0,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,,0,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014519271587711617,0.01929489784505926,0.014350675445353542,vol,0,0,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,,0,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014513423824490971,0.01929463471509611,0.014181814436729988,vol,0,0,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,,0,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.0145092592417813,0.019294371585132954,0.014223296559612167,vol,0,0,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,,0,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014675085339627686,0.019745980662082843,0.014669881981992221,vol,3,11,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:11|mid:11|crisis:11,33,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014672284104328678,0.019742597411866444,0.014529197476938595,vol,3,12,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:12|mid:12|crisis:12,36,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014670903070099245,0.01973583091143365,0.01451497512256361,vol,3,13,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:13|mid:13|crisis:13,39,calm,,,,,,,,
,,calm,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.014667937733593796,0.01973244766121725,0.014274893021951075,vol,3,13,0.0,0.0,off,off,0,0.0,0.0,0.0,,0.0,0.0,calm:13|mid:13|crisis:13,39,calm,,,,,,,,
