window_id,regime,detections,detection_rate,edge_margin_mean,stability_margin_mean,isolation_share,alignment_cos_mean,alignment_angle_mean,reason_code,resolved_config_path,calm_threshold,crisis_threshold,vol_signal
52,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.019460380276524233,0.025397174261971578,0.02013703110751177
53,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.019463501751693812,0.025395334746780202,0.02074406991135031
54,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.019466623226863395,0.02539349523158883,0.02021867981690428
55,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.019469744702032978,0.025391655716397458,0.020011847700511058
56,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.019477671563601955,0.025382837294163976,0.019745059529418806
57,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.019485598425170933,0.02537401887193049,0.021113716528521603
58,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01949352528673991,0.02536520044969701,0.02058413183842678
59,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01950145214830889,0.025356382027463528,0.020240388523611354
60,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.019509379009877866,0.025347563605230043,0.019682439018594577
64,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.019442555297421,0.025270754153586893,0.01983850530107737
94,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.018819249502925572,0.024583760821283315,0.018842756346685308
96,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.018802925856943015,0.024546053965398065,0.01886712999124787
100,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.018702004398775278,0.024499114821641025,0.018783003458758017
104,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01865150978406513,0.024479115801346728,0.01870523126051815
105,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.018657028042544502,0.024474116046273153,0.018789088755065127
146,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.018042586432841658,0.024144847849397896,0.018554448709318983
147,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.018049333582243126,0.02412749927739187,0.018463838764327906
148,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.018056080731644598,0.02411015070538584,0.01815807337730635
160,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017848360280676,0.023988918808302218,0.01847677331598188
161,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01785267269733792,0.023977456486762357,0.019059197376555974
162,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01785698511399984,0.0239659941652225,0.018928901869165557
163,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01786129753066176,0.02395453184368264,0.01942718031372486
164,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01786560994732368,0.023943069522142778,0.019001746777855138
165,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.0178699223639856,0.023931607200602917,0.01939259816562667
166,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017875570309788036,0.023925826515767218,0.019052217701461722
167,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017881218255590473,0.02392004583093152,0.019546592592771986
168,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017886866201392914,0.023914265146095817,0.01911875341701163
169,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01789251414719535,0.023908484461260118,0.01913072714617748
170,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01789816209299779,0.02390270377642442,0.0191266783115274
171,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017907755634572763,0.023884633973771427,0.018771010992598886
172,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01791734917614774,0.02386656417111844,0.019622580452854158
173,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017926942717722716,0.023848494368465447,0.019327037549749976
174,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017936536259297694,0.023830424565812455,0.018940120540219388
175,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01794612980087267,0.023812354763159464,0.018841308839931327
176,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01795450435579916,0.02380421511566375,0.01896329021858523
177,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017962878910725653,0.023796075468168035,0.01894049889087777
178,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017971253465652145,0.023787935820672318,0.01897212654235618
179,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017979628020578637,0.023779796173176604,0.01972037163976544
180,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01798800257550513,0.02377165652568089,0.019257213348771444
181,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017990462145568622,0.023749123343012466,0.018787377252567274
182,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01799292171563211,0.023726590160344046,0.01840580380987155
218,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017298287362825692,0.023192226840636765,0.017361224342924118
220,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01728487495297747,0.023187090989743392,0.017424866343867265
229,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017125596272162973,0.023138770367392873,0.017920493124628307
230,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017133073331222836,0.023133511759739378,0.017566885739161563
231,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017135147632057975,0.02313061391394845,0.017522287119302177
232,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017137221932893115,0.02312771606815752,0.01772230847611408
233,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017139296233728257,0.023124818222366592,0.017463375022339002
234,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017141370534563397,0.02312192037657566,0.01742562703609819
235,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017143444835398536,0.02311902253078473,0.01729451242338245
236,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017153843155209313,0.023076420104372723,0.017665064132995033
237,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01716424147502009,0.023033817677960717,0.017648126502116508
238,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01717463979483087,0.022991215251548708,0.018257101668723665
239,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017185038114641647,0.02294861282513669,0.018639585601421867
240,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017195436434452423,0.02290601039872468,0.018418314597868635
241,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017196342026364823,0.022894468879012593,0.018153040972596762
242,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017197247618277223,0.022882927359300507,0.017856626337584926
243,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017198153210189627,0.022871385839588424,0.018547828477392087
244,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017199058802102027,0.022859844319876334,0.018559443657929414
245,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017199964394014427,0.022848302800164248,0.018353316556449634
246,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01720249150010302,0.022844871990090637,0.01841111657737701
247,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017205018606191613,0.022841441180017026,0.018235396715870163
248,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017207545712280205,0.022838010369943415,0.01830101094056839
249,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.0172100728183688,0.0228345795598698,0.01809965953600183
250,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01721259992445739,0.02283114874979619,0.017835411015261943
251,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01722218186282351,0.022814661469871322,0.01813039824668938
252,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017231763801189626,0.022798174189946455,0.01782838453344965
253,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017241345739555745,0.022781686910021588,0.01748913931193554
254,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01725092767792186,0.022765199630096718,0.01774432762314595
