estimator,portfolio,regime,vaR95,es95,violation_rate,realised_var,realised_es,qlike,mv_turnover,mv_turnover_cost_bps,cov_condition
overlay,mv,crisis,-0.005914697398767903,-0.0074172691582175335,0.23809523809523808,5.097330219845895e-05,-0.01046976872543252,1.5704174831163318,0.0,0.0,15.09233370396942
baseline,ew,crisis,-0.007928617189328947,-0.009942805824347579,0.23809523809523808,0.00011106390668666913,-0.015114011527860089,2.2156000426600455,0.0,0.0,15.09233370396942
baseline,mv,crisis,-0.005914697398767903,-0.0074172691582175335,0.23809523809523808,5.097330219845895e-05,-0.01046976872543252,1.5704174831163318,0.0,0.0,15.09233370396942
sample,ew,crisis,-0.009932761454160336,-0.012456083586832777,0.19047619047619047,0.00011106390668666913,-0.016555185848121292,0.9319707708047096,0.0,0.0,35405.82547137507
sample,mv,crisis,-0.006678986318867209,-0.008375718298185517,0.23809523809523808,5.097330219845895e-05,-0.01046976872543252,0.9628769372059911,0.0,0.0,35405.82547137507
scm,ew,crisis,-0.009932761454160336,-0.012456083586832777,0.19047619047619047,0.00011106390668666913,-0.016555185848121292,0.9319707708047096,0.0,0.0,35405.82547137507
scm,mv,crisis,-0.006678986318867209,-0.008375718298185517,0.23809523809523808,5.097330219845895e-05,-0.01046976872543252,0.9628769372059911,0.0,0.0,35405.82547137507
rie,ew,crisis,-0.007928617189328947,-0.009942805824347579,0.23809523809523808,0.00011106390668666913,-0.015114011527860089,2.2156000426600455,0.0,0.0,15.09233370396942
rie,mv,crisis,-0.005914697398767903,-0.0074172691582175335,0.23809523809523808,5.097330219845895e-05,-0.01046976872543252,1.5704174831163318,0.0,0.0,15.09233370396942
lw,ew,crisis,-0.009107673371465888,-0.011421389844113628,0.23809523809523808,0.00011106390668666913,-0.015114011527860089,1.3353607915157442,0.0,0.0,48.825319603472494
lw,mv,crisis,-0.006341947389023973,-0.007953057882799663,0.23809523809523808,5.097330219845895e-05,-0.01046976872543252,1.1966447940169243,0.0,0.0,48.825319603472494
oas,ew,crisis,-0.00921972641152758,-0.011561908876973575,0.23809523809523808,0.00011106390668666913,-0.015114011527860089,1.2722982198663089,0.0,0.0,58.136446717776245
oas,mv,crisis,-0.006385333951368133,-0.008007466382349183,0.23809523809523808,5.097330219845895e-05,-0.01046976872543252,1.1638423833920717,0.0,0.0,58.136446717776245
cc,ew,crisis,-0.010284228254908701,-0.01289683713440586,0.19047619047619047,0.00011106390668666913,-0.016555185848121292,0.7968982068245876,0.0,0.0,5488.7833961244905
cc,mv,crisis,-0.007517899523822338,-0.009427749301974705,0.23809523809523808,5.097330219845895e-05,-0.01046976872543252,0.5480497827157484,0.0,0.0,5488.7833961244905
quest,ew,crisis,-0.006045071563306924,-0.007580763620312094,0.2857142857142857,0.00011106390668666913,-0.0138262126515133,5.115969696149193,0.0,0.0,21.719583601677687
quest,mv,crisis,-0.005033092503242568,-0.006311701052116987,0.2857142857142857,5.097330219845895e-05,-0.009678371215891825,2.7495815068510767,0.0,0.0,21.719583601677687
ewma,ew,crisis,-0.010058681042825163,-0.012613991831067489,0.19047619047619047,0.00011106390668666913,-0.016555185848121292,0.8813878605845631,0.0,0.0,57400.61495354324
ewma,mv,crisis,-0.0068105569324137085,-0.008540713155604512,0.23809523809523808,5.097330219845895e-05,-0.01046976872543252,0.8835970951046899,0.0,0.0,57400.61495354324
overlay,ew,crisis,-0.007928617189328947,-0.009942805824347579,0.19047619047619047,0.00010445868739179346,-0.015579510305270529,1.9926337980259206,0.0,0.0,15.09233370396942
overlay,mv,crisis,-0.005914697398767903,-0.0074172691582175335,0.19047619047619047,4.925172485847579e-05,-0.01101558830352254,1.4716328228877713,0.0,0.0,15.09233370396942
baseline,ew,crisis,-0.007928617189328947,-0.009942805824347579,0.19047619047619047,0.00010445868739179346,-0.015579510305270529,1.9926337980259206,0.0,0.0,15.09233370396942
baseline,mv,crisis,-0.005914697398767903,-0.0074172691582175335,0.19047619047619047,4.925172485847579e-05,-0.01101558830352254,1.4716328228877713,0.0,0.0,15.09233370396942
sample,ew,crisis,-0.009932761454160336,-0.012456083586832777,0.14285714285714285,0.00010445868739179346,-0.017656242324755614,0.8121501487105742,0.0,0.0,35405.82547137507
sample,mv,crisis,-0.006678986318867209,-0.008375718298185517,0.19047619047619047,4.925172485847579e-05,-0.01101558830352254,0.8928202661215849,0.0,0.0,35405.82547137507
scm,ew,crisis,-0.009932761454160336,-0.012456083586832777,0.14285714285714285,0.00010445868739179346,-0.017656242324755614,0.8121501487105742,0.0,0.0,35405.82547137507
scm,mv,crisis,-0.006678986318867209,-0.008375718298185517,0.19047619047619047,4.925172485847579e-05,-0.01101558830352254,0.8928202661215849,0.0,0.0,35405.82547137507
rie,ew,crisis,-0.007928617189328947,-0.009942805824347579,0.19047619047619047,0.00010445868739179346,-0.015579510305270529,1.9926337980259206,0.0,0.0,15.09233370396942
rie,mv,crisis,-0.005914697398767903,-0.0074172691582175335,0.19047619047619047,4.925172485847579e-05,-0.01101558830352254,1.4716328228877713,0.0,0.0,15.09233370396942
lw,ew,crisis,-0.009107673371465888,-0.011421389844113628,0.19047619047619047,0.00010445868739179346,-0.015579510305270529,1.1812346479296902,0.0,0.0,48.825319603472494
lw,mv,crisis,-0.006341947389023973,-0.007953057882799663,0.19047619047619047,4.925172485847579e-05,-0.01101558830352254,1.115195155165174,0.0,0.0,48.825319603472494
oas,ew,crisis,-0.00921972641152758,-0.011561908876973575,0.19047619047619047,0.00010445868739179346,-0.015579510305270529,1.1233770110308932,0.0,0.0,58.136446717776245
oas,mv,crisis,-0.006385333951368133,-0.008007466382349183,0.19047619047619047,4.925172485847579e-05,-0.01101558830352254,1.0839611539364382,0.0,0.0,58.136446717776245
cc,ew,crisis,-0.010284228254908701,-0.01289683713440586,0.14285714285714285,0.00010445868739179346,-0.017656242324755614,0.6892467034326886,0.0,0.0,5488.7833961244905
cc,mv,crisis,-0.007517899523822338,-0.009427749301974705,0.19047619047619047,4.925172485847579e-05,-0.01101558830352254,0.4999958649632088,0.0,0.0,5488.7833961244905
quest,ew,crisis,-0.006045071563306924,-0.007580763620312094,0.23809523809523808,0.00010445868739179346,-0.013941051898172296,4.688250027781049,0.0,0.0,21.719583601677687
quest,mv,crisis,-0.005033092503242568,-0.006311701052116987,0.23809523809523808,4.925172485847579e-05,-0.0099567473764557,2.6000689783172994,0.0,0.0,21.719583601677687
ewma,ew,crisis,-0.010058681042825163,-0.012613991831067489,0.14285714285714285,0.00010445868739179346,-0.017656242324755614,0.7660739223911024,0.0,0.0,57400.61495354324
ewma,mv,crisis,-0.0068105569324137085,-0.008540713155604512,0.19047619047619047,4.925172485847579e-05,-0.01101558830352254,0.8175357372459575,0.0,0.0,57400.61495354324
overlay,ew,crisis,-0.007928617189328947,-0.009942805824347579,0.23809523809523808,0.00010866609426104792,-0.014481203854176797,2.134227147888395,0.0,0.0,15.09233370396942
overlay,mv,crisis,-0.005914697398767903,-0.0074172691582175335,0.19047619047619047,4.978087389070923e-05,-0.01101558830352254,1.501869360072301,0.0,0.0,15.09233370396942
baseline,ew,crisis,-0.007928617189328947,-0.009942805824347579,0.23809523809523808,0.00010866609426104792,-0.014481203854176797,2.134227147888395,0.0,0.0,15.09233370396942
baseline,mv,crisis,-0.005914697398767903,-0.0074172691582175335,0.19047619047619047,4.978087389070923e-05,-0.01101558830352254,1.501869360072301,0.0,0.0,15.09233370396942
sample,ew,crisis,-0.009932761454160336,-0.012456083586832777,0.19047619047619047,0.00010866609426104792,-0.015764176256017177,0.888041576890455,0.0,0.0,35405.82547137507
sample,mv,crisis,-0.006678986318867209,-0.008375718298185517,0.19047619047619047,4.978087389070923e-05,-0.01101558830352254,0.9142268847769879,0.0,0.0,35405.82547137507
scm,ew,crisis,-0.009932761454160336,-0.012456083586832777,0.19047619047619047,0.00010866609426104792,-0.015764176256017177,0.888041576890455,0.0,0.0,35405.82547137507
scm,mv,crisis,-0.006678986318867209,-0.008375718298185517,0.19047619047619047,4.978087389070923e-05,-0.01101558830352254,0.9142268847769879,0.0,0.0,35405.82547137507
rie,ew,crisis,-0.007928617189328947,-0.009942805824347579,0.23809523809523808,0.00010866609426104792,-0.014481203854176797,2.134227147888395,0.0,0.0,15.09233370396942
rie,mv,crisis,-0.005914697398767903,-0.0074172691582175335,0.19047619047619047,4.978087389070923e-05,-0.01101558830352254,1.501869360072301,0.0,0.0,15.09233370396942
lw,ew,crisis,-0.009107673371465888,-0.011421389844113628,0.23809523809523808,0.00010866609426104792,-0.014481203854176797,1.2789780813700817,0.0,0.0,48.825319603472494
lw,mv,crisis,-0.006341947389023973,-0.007953057882799663,0.19047619047619047,4.978087389070923e-05,-0.01101558830352254,1.1401035496213758,0.0,0.0,48.825319603472494
oas,ew,crisis,-0.00921972641152758,-0.011561908876973575,0.23809523809523808,0.00010866609426104792,-0.014481203854176797,1.217804993878926,0.0,0.0,58.136446717776245
oas,mv,crisis,-0.006385333951368133,-0.008007466382349183,0.19047619047619047,4.978087389070923e-05,-0.01101558830352254,1.1083874775063505,0.0,0.0,58.136446717776245
cc,ew,crisis,-0.010284228254908701,-0.01289683713440586,0.14285714285714285,0.00010866609426104792,-0.017656242324755614,0.7573866200677088,0.0,0.0,5488.7833961244905
cc,mv,crisis,-0.007517899523822338,-0.009427749301974705,0.19047619047619047,4.978087389070923e-05,-0.01101558830352254,0.5146396531830404,0.0,0.0,5488.7833961244905
quest,ew,crisis,-0.006045071563306924,-0.007580763620312094,0.2857142857142857,0.00010866609426104792,-0.013298872923443892,4.960267656242452,0.0,0.0,21.719583601677687
quest,mv,crisis,-0.005033092503242568,-0.006311701052116987,0.23809523809523808,4.978087389070923e-05,-0.0099567473764557,2.6458973810530066,0.0,0.0,21.719583601677687
ewma,ew,crisis,-0.010058681042825163,-0.012613991831067489,0.19047619047619047,0.00010866609426104792,-0.015764176256017177,0.8390946733148972,0.0,0.0,57400.61495354324
ewma,mv,crisis,-0.0068105569324137085,-0.008540713155604512,0.19047619047619047,4.978087389070923e-05,-0.01101558830352254,0.837714344775903,0.0,0.0,57400.61495354324
overlay,ew,crisis,-0.008363024049432934,-0.010487569552452862,0.2857142857142857,0.00011822714603561893,-0.014692221076215019,2.0531911479182874,0.0,0.0,16.18520256133345
overlay,mv,crisis,-0.006234717144727929,-0.007818586830398763,0.19047619047619047,5.2276824098804814e-05,-0.011856798401550546,1.3469759974153837,0.047133268104171955,0.23566634052085977,16.18520256133345
