estimator,portfolio,regime,vaR95,es95,violation_rate,realised_var,realised_es,qlike,mv_turnover,mv_turnover_cost_bps,cov_condition
overlay,ew,crisis,-0.0036126883401027808,-0.004530456927327915,0.0,2.97864680150079e-06,,0.0995977315664458,0.0,0.0,10.285291782815921
overlay,mv,crisis,-0.002804208009029553,-0.0035165899751582012,0.047619047619047616,2.212516665092051e-06,-0.003084089099181823,0.034047139026121664,0.0,0.0,10.285291782815921
baseline,ew,crisis,-0.0036126883401027808,-0.004530456927327915,0.0,2.97864680150079e-06,,0.0995977315664458,0.0,0.0,10.285291782815921
baseline,mv,crisis,-0.002804208009029553,-0.0035165899751582012,0.047619047619047616,2.212516665092051e-06,-0.003084089099181823,0.034047139026121664,0.0,0.0,10.285291782815921
sample,ew,crisis,-0.004116128080866235,-0.005161790672814821,0.0,2.97864680150079e-06,,0.2187130152055674,0.0,0.0,350584.387209235
sample,mv,crisis,-0.002605438087934012,-0.0032673244750109896,0.047619047619047616,2.212516665092051e-06,-0.003084089099181823,0.007587433111992947,0.0,0.0,350584.387209235
scm,ew,crisis,-0.004116128080866235,-0.005161790672814821,0.0,2.97864680150079e-06,,0.2187130152055674,0.0,0.0,350584.387209235
scm,mv,crisis,-0.002605438087934012,-0.0032673244750109896,0.047619047619047616,2.212516665092051e-06,-0.003084089099181823,0.007587433111992947,0.0,0.0,350584.387209235
rie,ew,crisis,-0.0029329981967859634,-0.003678098066464049,0.047619047619047616,2.97864680150079e-06,-0.0031090771273786337,0.0020850230826610083,0.0,0.0,1.5266100294963278
rie,mv,crisis,-0.003080892315400537,-0.0038635632577873028,0.047619047619047616,2.212516665092051e-06,-0.003084089099181823,0.09165456335221966,0.0,0.0,1.5266100294963278
lw,ew,crisis,-0.0035906805272160995,-0.004502858242093704,0.0,2.97864680150079e-06,,0.09496911701675703,0.0,0.0,9.628678511065644
lw,mv,crisis,-0.0028133562496654337,-0.0035280622379885206,0.047619047619047616,2.212516665092051e-06,-0.003084089099181823,0.035618556297424275,0.0,0.0,9.628678511065644
oas,ew,crisis,-0.0036126883401027808,-0.004530456927327915,0.0,2.97864680150079e-06,,0.0995977315664458,0.0,0.0,10.285291782815921
oas,mv,crisis,-0.002804208009029553,-0.0035165899751582012,0.047619047619047616,2.212516665092051e-06,-0.003084089099181823,0.034047139026121664,0.0,0.0,10.285291782815921
cc,ew,crisis,-0.005132579011623429,-0.006436461147270092,0.0,2.97864680150079e-06,,0.4903606554716857,0.0,0.0,2514.195990799754
cc,mv,crisis,-0.004130255325290438,-0.005179506807266615,0.0,2.212516665092051e-06,,0.3981481729801746,0.0,0.0,2514.195990799754
quest,ew,crisis,-0.004071057247513099,-0.005105270029470495,0.0,2.97864680150079e-06,,0.20728298824413693,0.0,0.0,2578.63961219912
quest,mv,crisis,-0.002656096938203175,-0.003330852717008712,0.047619047619047616,2.212516665092051e-06,-0.003084089099181823,0.012784714624230364,0.0,0.0,2578.63961219912
ewma,ew,crisis,-0.003996039498977961,-0.0050111947463216885,0.0,2.97864680150079e-06,,0.1885131278793133,0.0,0.0,493042.1739797252
ewma,mv,crisis,-0.0025250690889331044,-0.0031665385078894224,0.09523809523809523,2.212516665092051e-06,-0.0028394355231394705,0.0019497931232417276,0.0,0.0,493042.1739797252
overlay,ew,crisis,-0.0035827153633677606,-0.004492869605284534,0.0,2.933608525935649e-06,,0.09905266397667356,0.0,0.0,10.825226165702327
overlay,mv,crisis,-0.002752323540063856,-0.0034515247578691603,0.047619047619047616,1.9022057102809326e-06,-0.002937669251631485,0.06595446373195313,0.033858429771244564,0.16929214885622282,10.825226165702327
baseline,ew,crisis,-0.0035827153633677606,-0.004492869605284534,0.0,2.933608525935649e-06,,0.09905266397667356,0.0,0.0,10.825226165702327
baseline,mv,crisis,-0.002752323540063856,-0.0034515247578691603,0.047619047619047616,1.9022057102809326e-06,-0.002937669251631485,0.06595446373195313,0.033858429771244564,0.16929214885622282,10.825226165702327
sample,ew,crisis,-0.004069963207051464,-0.005103898058594078,0.0,2.933608525935649e-06,,0.21488652447142353,0.0,0.0,1079397.6475547089
sample,mv,crisis,-0.002544272224752256,-0.0031906200149301924,0.047619047619047616,1.9022057102809326e-06,-0.002937669251631485,0.024404804266570768,0.033858429771244564,0.16929214885622282,1079397.6475547089
scm,ew,crisis,-0.004069963207051464,-0.005103898058594078,0.0,2.933608525935649e-06,,0.21488652447142353,0.0,0.0,1079397.6475547089
scm,mv,crisis,-0.002544272224752256,-0.0031906200149301924,0.047619047619047616,1.9022057102809326e-06,-0.002937669251631485,0.024404804266570768,0.033858429771244564,0.16929214885622282,1079397.6475547089
rie,ew,crisis,-0.0028974363839708505,-0.0036335021185024867,0.047619047619047616,2.933608525935649e-06,-0.0031090771273786337,0.0015454945044164337,0.0,0.0,1.535799686243328
rie,mv,crisis,-0.003048325102386871,-0.0038227226587896797,0.0,1.9022057102809326e-06,,0.1447141918278989,0.033858429771244564,0.16929214885622282,1.535799686243328
lw,ew,crisis,-0.003561182861359274,-0.00446586697906733,0.0,2.933608525935649e-06,,0.0944963908755081,0.0,0.0,10.132179149107499
lw,mv,crisis,-0.0027619493580171885,-0.0034635959219227502,0.047619047619047616,1.9022057102809326e-06,-0.002937669251631485,0.0682097073011314,0.033858429771244564,0.16929214885622282,10.132179149107499
oas,ew,crisis,-0.0035827153633677606,-0.004492869605284534,0.0,2.933608525935649e-06,,0.09905266397667356,0.0,0.0,10.825226165702327
oas,mv,crisis,-0.002752323540063856,-0.0034515247578691603,0.047619047619047616,1.9022057102809326e-06,-0.002937669251631485,0.06595446373195313,0.033858429771244564,0.16929214885622282,10.825226165702327
cc,ew,crisis,-0.00498281425166635,-0.006248650096234939,0.0,2.933608525935649e-06,,0.4601276126689986,0.0,0.0,2430.789080616881
cc,mv,crisis,-0.003936155128328094,-0.0049360973295758965,0.0,1.9022057102809326e-06,,0.4342673583560861,0.033858429771244564,0.16929214885622282,2430.789080616881
quest,ew,crisis,-0.0040163200164754125,-0.005036627333452498,0.0,2.933608525935649e-06,,0.20123568189680574,0.0,0.0,2578.639612198832
quest,mv,crisis,-0.002601903806700017,-0.003262892343757946,0.047619047619047616,1.9022057102809326e-06,-0.002937669251631485,0.03437280784873509,0.033858429771244564,0.16929214885622282,2578.639612198832
ewma,ew,crisis,-0.003977231571283655,-0.004987608846213592,0.0,2.933608525935649e-06,,0.19139464653231109,0.0,0.0,1542607.4640611093
ewma,mv,crisis,-0.0024984134250425004,-0.003133111229985268,0.047619047619047616,1.9022057102809326e-06,-0.002937669251631485,0.01748107698886603,0.033858429771244564,0.16929214885622282,1542607.4640611093
overlay,ew,crisis,-0.0034696891467009407,-0.004351130169700315,0.0,3.0128133363475476e-06,,0.0670416674981309,0.0,0.0,10.362954500936274
